UF,MUNICIPIO,REDE,2017,2019
RS,Imbé,Estadual,3.3,-
RS,Imbé,Pública,3.3,-
RS,Imigrante,Estadual,4.7,5.0
RS,Imigrante,Pública,4.7,5.0
RS,Independência,Estadual,3.9,4.8
RS,Independência,Pública,3.9,4.8
RS,Inhacorá,Estadual,3.1,2.8
RS,Inhacorá,Pública,3.1,2.8
RS,Ipê,Estadual,4.7,4.7
RS,Ipê,Pública,4.7,4.7
RS,Ipiranga do Sul,Estadual,4.1,4.0
RS,Ipiranga do Sul,Pública,4.1,4.0
RS,Iraí,Estadual,3.7,-
RS,Iraí,Pública,3.7,-
RS,Itaara,Estadual,2.6,4.0
RS,Itaara,Pública,2.6,4.0
RS,Itacurubi,Estadual,3.6,-
RS,Itacurubi,Pública,3.6,-
RS,Itapuca,Estadual,4.0,3.5
RS,Itapuca,Pública,4.0,3.5
RS,Itaqui,Estadual,3.5,3.9
RS,Itaqui,Pública,3.5,3.9
RS,Itati,Estadual,4.2,4.6
RS,Itati,Pública,4.2,4.6
RS,Itatiba do Sul,Estadual,4.5,4.9
RS,Itatiba do Sul,Pública,4.5,4.9
RS,Ivorá,Estadual,4.0,-
RS,Ivorá,Pública,4.0,-
RS,Ivoti,Estadual,3.6,-
RS,Ivoti,Pública,3.6,-
RS,Jaboticaba,Estadual,3.9,3.6
RS,Jaboticaba,Pública,3.9,3.6
RS,Jacuizinho,Estadual,-,-
RS,Jacuizinho,Pública,-,-
RS,Jacutinga,Estadual,4.5,4.9
RS,Jacutinga,Pública,4.5,4.9
RS,Jaguarão,Estadual,-,-
RS,Jaguarão,Federal,3.0,-
RS,Jaguarão,Pública,-,4.2
RS,Jaguari,Estadual,4.3,4.1
RS,Jaguari,Federal,-,-
RS,Jaguari,Pública,4.5,4.5
RS,Jaquirana,Estadual,2.7,-
RS,Jaquirana,Pública,2.7,-
RS,Jari,Estadual,3.3,4.2
RS,Jari,Pública,3.3,4.2
RS,Jóia,Estadual,3.1,4.4
RS,Jóia,Pública,3.1,4.4
RS,Júlio de Castilhos,Estadual,-,3.6
RS,Júlio de Castilhos,Federal,-,-
RS,Júlio de Castilhos,Pública,-,4.5
RS,Lagoa Bonita do Sul,Estadual,4.5,4.3
RS,Lagoa Bonita do Sul,Pública,4.5,4.3
RS,Lagoão,Estadual,2.8,4.1
RS,Lagoão,Pública,2.8,4.1
RS,Lagoa dos Três Cantos,Estadual,5.3,-
RS,Lagoa dos Três Cantos,Pública,5.3,-
RS,Lagoa Vermelha,Estadual,-,3.6
RS,Lagoa Vermelha,Pública,-,3.6
RS,Lajeado,Estadual,-,4.3
RS,Lajeado,Pública,-,4.4
RS,Lajeado do Bugre,Estadual,2.9,-
RS,Lajeado do Bugre,Pública,2.9,-
RS,Lavras do Sul,Estadual,3.3,3.2
RS,Lavras do Sul,Pública,3.3,3.2
RS,Liberato Salzano,Estadual,3.6,4.6
RS,Liberato Salzano,Pública,3.6,4.6
RS,Lindolfo Collor,Estadual,3.9,-
RS,Lindolfo Collor,Pública,3.9,-
RS,Linha Nova,Estadual,4.9,-
RS,Linha Nova,Pública,4.9,-
RS,Machadinho,Estadual,3.9,-
RS,Machadinho,Pública,3.9,-
RS,Maçambará,Estadual,3.0,3.6
RS,Maçambará,Pública,2.9,3.6
RS,Mampituba,Estadual,4.2,4.1
RS,Mampituba,Pública,4.2,4.1
RS,Manoel Viana,Estadual,2.8,-
RS,Manoel Viana,Pública,2.8,-
RS,Maquiné,Estadual,3.5,4.3
RS,Maquiné,Pública,3.5,4.3
RS,Maratá,Estadual,4.4,4.3
RS,Maratá,Pública,4.4,4.3
RS,Marau,Estadual,3.2,4.2
RS,Marau,Pública,3.2,4.2
RS,Marcelino Ramos,Estadual,3.3,4.6
RS,Marcelino Ramos,Pública,3.3,4.6
RS,Mariana Pimentel,Estadual,3.6,4.2
RS,Mariana Pimentel,Pública,3.6,4.2
RS,Mariano Moro,Estadual,4.2,4.8
RS,Mariano Moro,Pública,4.2,4.8
RS,Marques de Souza,Estadual,4.4,4.5
RS,Marques de Souza,Pública,4.4,4.5
RS,Mata,Estadual,3.7,3.7
RS,Mata,Pública,3.7,3.7
RS,Mato Castelhano,Estadual,2.5,3.9
RS,Mato Castelhano,Pública,2.5,3.9
RS,Mato Leitão,Estadual,3.6,5.3
RS,Mato Leitão,Pública,3.6,5.3
RS,Mato Queimado,Estadual,-,5.2
RS,Mato Queimado,Pública,-,5.2
RS,Maximiliano de Almeida,Estadual,3.9,5.3
RS,Maximiliano de Almeida,Pública,3.9,5.3
RS,Minas do Leão,Estadual,3.7,3.5
RS,Minas do Leão,Pública,3.7,3.5
RS,Miraguaí,Estadual,2.3,-
RS,Miraguaí,Pública,2.3,-
RS,Montauri,Estadual,4.5,5.7
RS,Montauri,Pública,4.5,5.7
RS,Monte Alegre dos Campos,Estadual,3.2,4.3
RS,Monte Alegre dos Campos,Pública,3.2,4.3
RS,Monte Belo do Sul,Estadual,4.2,5.3
RS,Monte Belo do Sul,Pública,4.2,5.3
RS,Montenegro,Estadual,3.6,4.5
RS,Montenegro,Pública,3.6,4.5
RS,Mormaço,Estadual,4.1,-
RS,Mormaço,Pública,4.1,-
RS,Morrinhos do Sul,Estadual,4.2,4.6
RS,Morrinhos do Sul,Pública,4.2,4.6
RS,Morro Redondo,Estadual,3.7,4.0
RS,Morro Redondo,Pública,3.7,4.0
RS,Morro Reuter,Estadual,4.5,4.2
RS,Morro Reuter,Pública,4.5,4.2
RS,Mostardas,Estadual,3.1,3.9
RS,Mostardas,Pública,3.1,3.9
RS,Muçum,Estadual,3.2,-
RS,Muçum,Pública,3.2,-
RS,Muitos Capões,Estadual,3.1,4.5
RS,Muitos Capões,Pública,3.1,4.5
RS,Muliterno,Estadual,4.0,-
RS,Muliterno,Pública,4.0,-
RS,Não-Me-Toque,Estadual,3.0,-
RS,Não-Me-Toque,Pública,3.0,-
RS,Nicolau Vergueiro,Estadual,3.3,-
RS,Nicolau Vergueiro,Pública,3.3,-
RS,Nonoai,Estadual,3.0,3.6
RS,Nonoai,Pública,3.0,3.6
RS,Nova Alvorada,Estadual,4.0,4.9
RS,Nova Alvorada,Pública,4.0,4.9
RS,Nova Araçá,Estadual,4.0,5.1
RS,Nova Araçá,Pública,4.0,5.1
RS,Nova Bassano,Estadual,3.6,4.6
RS,Nova Bassano,Pública,3.6,4.6
RS,Nova Boa Vista,Estadual,4.8,5.3
RS,Nova Boa Vista,Pública,4.8,5.3
RS,Nova Bréscia,Estadual,4.0,4.8
RS,Nova Bréscia,Pública,4.0,4.8
RS,Nova Candelária,Estadual,4.3,5.3
RS,Nova Candelária,Pública,4.3,5.3
RS,Nova Esperança do Sul,Estadual,-,4.2
RS,Nova Esperança do Sul,Pública,-,4.2
RS,Nova Hartz,Estadual,3.3,4.3
RS,Nova Hartz,Pública,3.3,4.3
RS,Nova Pádua,Estadual,4.6,-
RS,Nova Pádua,Pública,4.6,-
RS,Nova Palma,Estadual,4.0,4.8
RS,Nova Palma,Pública,4.0,4.8
RS,Nova Petrópolis,Estadual,4.2,4.5
RS,Nova Petrópolis,Pública,4.2,4.5
RS,Nova Prata,Estadual,3.7,4.5
RS,Nova Prata,Pública,3.7,4.5
RS,Nova Ramada,Estadual,4.6,4.0
RS,Nova Ramada,Pública,4.6,4.0
RS,Nova Roma do Sul,Estadual,4.8,5.1
RS,Nova Roma do Sul,Pública,4.8,5.1
RS,Nova Santa Rita,Estadual,3.0,2.8
RS,Nova Santa Rita,Pública,3.0,2.8
RS,Novo Cabrais,Estadual,3.1,-
RS,Novo Cabrais,Pública,3.1,-
RS,Novo Hamburgo,Estadual,-,4.5
RS,Novo Hamburgo,Pública,-,4.5
RS,Novo Machado,Estadual,3.9,4.4
RS,Novo Machado,Pública,3.9,4.4
RS,Novo Tiradentes,Estadual,3.5,-
RS,Novo Tiradentes,Pública,3.5,-
RS,Novo Xingu,Estadual,-,5.2
RS,Novo Xingu,Pública,-,5.2
RS,Novo Barreiro,Estadual,3.3,4.2
RS,Novo Barreiro,Pública,3.3,4.2
RS,Osório,Estadual,3.8,4.3
RS,Osório,Pública,3.9,-
RS,Paim Filho,Estadual,3.4,4.1
RS,Paim Filho,Pública,3.4,4.1
RS,Palmares do Sul,Estadual,2.0,-
RS,Palmares do Sul,Pública,2.0,-
RS,Palmeira das Missões,Estadual,4.1,4.4
RS,Palmeira das Missões,Pública,4.1,4.4
RS,Palmitinho,Estadual,4.2,-
RS,Palmitinho,Pública,4.2,-
RS,Panambi,Estadual,3.3,4.5
RS,Panambi,Federal,5.4,5.7
RS,Panambi,Pública,3.8,4.8
RS,Pantano Grande,Estadual,2.9,-
RS,Pantano Grande,Pública,2.9,-
RS,Paraí,Estadual,3.9,4.7
RS,Paraí,Pública,3.9,4.7
RS,Paraíso do Sul,Estadual,4.0,-
RS,Paraíso do Sul,Pública,4.0,-
RS,Pareci Novo,Estadual,3.9,4.8
RS,Pareci Novo,Pública,3.9,4.8
RS,Parobé,Estadual,3.0,3.6
RS,Parobé,Pública,3.0,3.6
RS,Passa Sete,Estadual,3.9,4.4
RS,Passa Sete,Pública,3.9,4.4
RS,Passo do Sobrado,Estadual,2.9,4.3
RS,Passo do Sobrado,Pública,2.9,4.3
RS,Passo Fundo,Estadual,3.6,4.0
RS,Passo Fundo,Pública,3.6,4.0
RS,Paulo Bento,Estadual,4.2,5.1
RS,Paulo Bento,Pública,4.2,5.1
RS,Paverama,Estadual,3.9,4.7
RS,Paverama,Pública,3.9,4.7
RS,Pedro Osório,Estadual,3.1,-
RS,Pedro Osório,Pública,3.1,-
RS,Pejuçara,Estadual,3.5,4.5
RS,Pejuçara,Pública,3.5,4.5
RS,Pelotas,Estadual,-,3.5
RS,Pelotas,Federal,-,-
RS,Pelotas,Municipal,2.8,-
RS,Pelotas,Pública,-,4.2
RS,Picada Café,Estadual,4.5,5.2
RS,Picada Café,Pública,4.5,5.2
RS,Pinhal,Estadual,3.1,-
RS,Pinhal,Pública,3.1,-
RS,Pinhal da Serra,Estadual,4.1,4.4
RS,Pinhal da Serra,Pública,4.1,4.4
RS,Pinhal Grande,Estadual,3.9,4.1
RS,Pinhal Grande,Pública,3.9,4.1
RS,Pinheirinho do Vale,Estadual,3.8,4.0
RS,Pinheirinho do Vale,Pública,3.8,4.0
RS,Pinheiro Machado,Estadual,2.8,-
RS,Pinheiro Machado,Pública,2.8,-
RS,Pinto Bandeira,Estadual,3.5,5.4
RS,Pinto Bandeira,Pública,3.5,5.4
RS,Pirapó,Estadual,2.9,4.3
RS,Pirapó,Pública,2.9,4.3
RS,Piratini,Estadual,2.5,3.8
RS,Piratini,Pública,2.5,3.8
RS,Planalto,Estadual,3.4,3.9
RS,Planalto,Pública,3.4,3.9
RS,Poço das Antas,Estadual,4.3,4.8
RS,Poço das Antas,Pública,4.3,4.8
RS,Pontão,Estadual,3.8,-
RS,Pontão,Federal,4.4,-
RS,Pontão,Pública,3.8,-
RS,Ponte Preta,Estadual,-,3.4
RS,Ponte Preta,Pública,-,3.4
RS,Portão,Estadual,3.4,4.7
RS,Portão,Pública,3.4,4.7
RS,Porto Alegre,Estadual,-,3.9
RS,Porto Alegre,Federal,5.3,5.2
RS,Porto Alegre,Municipal,-,-
RS,Porto Alegre,Pública,-,3.8
RS,Porto Lucena,Estadual,4.8,4.4
RS,Porto Lucena,Pública,4.8,4.4
RS,Porto Mauá,Estadual,4.7,-
RS,Porto Mauá,Pública,4.7,-
RS,Porto Vera Cruz,Estadual,4.6,4.6
RS,Porto Vera Cruz,Pública,4.6,4.6
RS,Porto Xavier,Estadual,4.3,4.6
RS,Porto Xavier,Pública,4.3,4.6
RS,Presidente Lucena,Estadual,-,5.3
RS,Presidente Lucena,Pública,-,5.3
RS,Progresso,Estadual,3.8,-
RS,Progresso,Pública,3.8,-
RS,Protásio Alves,Estadual,4.5,5.2
RS,Protásio Alves,Pública,4.5,5.2
RS,Putinga,Estadual,4.2,-
RS,Putinga,Pública,4.2,-
RS,Quaraí,Estadual,2.5,3.6
RS,Quaraí,Pública,2.5,3.6
RS,Quatro Irmãos,Estadual,3.0,-
RS,Quatro Irmãos,Pública,3.0,-
RS,Quevedos,Estadual,3.8,3.4
RS,Quevedos,Pública,3.8,3.4
RS,Quinze de Novembro,Estadual,4.3,3.6
RS,Quinze de Novembro,Pública,4.3,3.6
RS,Redentora,Estadual,-,2.4
RS,Redentora,Pública,-,2.4
RS,Relvado,Estadual,4.5,5.6
RS,Relvado,Pública,4.5,5.6
RS,Restinga Sêca,Estadual,3.3,-
RS,Restinga Sêca,Pública,3.3,-
RS,Rio dos Índios,Estadual,3.4,3.8
RS,Rio dos Índios,Pública,3.4,3.8
RS,Rio Grande,Estadual,-,3.2
RS,Rio Grande,Federal,-,-
RS,Rio Grande,Pública,-,3.7
RS,Rio Pardo,Estadual,3.7,4.2
RS,Rio Pardo,Pública,3.7,4.2
RS,Riozinho,Estadual,4.4,4.8
RS,Riozinho,Pública,4.4,4.8
RS,Roca Sales,Estadual,3.2,3.4
RS,Roca Sales,Pública,3.2,3.4
RS,Rodeio Bonito,Estadual,4.1,4.2
RS,Rodeio Bonito,Pública,4.1,4.2
RS,Rolador,Estadual,3.5,4.8
RS,Rolador,Pública,3.5,4.8
RS,Rolante,Estadual,3.2,2.9
RS,Rolante,Federal,-,-
RS,Rolante,Pública,3.4,3.7
RS,Ronda Alta,Estadual,4.3,3.5
RS,Ronda Alta,Pública,4.3,3.5
RS,Rondinha,Estadual,4.4,4.7
RS,Rondinha,Pública,4.4,4.7
RS,Roque Gonzales,Estadual,3.3,3.8
RS,Roque Gonzales,Pública,3.3,3.8
RS,Rosário do Sul,Estadual,-,3.1
RS,Rosário do Sul,Pública,-,3.1
RS,Sagrada Família,Estadual,4.0,-
RS,Sagrada Família,Pública,4.0,-
RS,Saldanha Marinho,Estadual,2.5,3.7
RS,Saldanha Marinho,Pública,2.5,3.7
RS,Salto do Jacuí,Estadual,-,4.4
RS,Salto do Jacuí,Pública,-,4.4
RS,Salvador das Missões,Estadual,4.2,5.0
RS,Salvador das Missões,Pública,4.2,5.0
RS,Salvador do Sul,Estadual,4.1,4.7
RS,Salvador do Sul,Pública,4.1,4.7
RS,Sananduva,Estadual,4.0,-
RS,Sananduva,Pública,4.0,-
RS,Santa Bárbara do Sul,Estadual,2.9,-
RS,Santa Bárbara do Sul,Pública,2.9,-
RS,Santa Cecília do Sul,Estadual,3.5,5.0
RS,Santa Cecília do Sul,Pública,3.5,5.0
RS,Santa Clara do Sul,Estadual,4.0,4.8
RS,Santa Clara do Sul,Pública,4.0,4.8
RS,Santa Cruz do Sul,Estadual,3.8,4.4
RS,Santa Cruz do Sul,Pública,3.8,4.4
RS,Santa Maria,Estadual,-,4.0
RS,Santa Maria,Federal,-,-
RS,Santa Maria,Pública,-,3.1
RS,Santa Maria do Herval,Estadual,4.6,4.2
RS,Santa Maria do Herval,Pública,4.6,4.2
RS,Santa Margarida do Sul,Estadual,-,-
RS,Santa Margarida do Sul,Pública,-,-
RS,Santana da Boa Vista,Estadual,2.0,3.7
RS,Santana da Boa Vista,Pública,2.0,3.7
RS,Sant'Ana do Livramento,Estadual,3.2,2.6
RS,Sant'Ana do Livramento,Federal,5.6,-
RS,Sant'Ana do Livramento,Pública,3.4,3.5
RS,Santa Rosa,Estadual,3.3,4.2
RS,Santa Rosa,Federal,6.7,6.7
RS,Santa Rosa,Pública,3.5,4.4
RS,Santa Tereza,Estadual,5.1,-
RS,Santa Tereza,Pública,5.1,-
RS,Santa Vitória do Palmar,Estadual,-,3.0
RS,Santa Vitória do Palmar,Municipal,3.5,-
RS,Santa Vitória do Palmar,Pública,-,3.1
RS,Santiago,Estadual,3.9,4.3
RS,Santiago,Pública,3.9,4.3
RS,Santo Ângelo,Estadual,3.5,4.4
RS,Santo Ângelo,Federal,5.5,-
RS,Santo Ângelo,Pública,3.6,4.6
RS,Santo Antônio do Palma,Estadual,4.2,5.0
RS,Santo Antônio do Palma,Pública,4.2,5.0
RS,Santo Antônio da Patrulha,Estadual,2.9,3.9
RS,Santo Antônio da Patrulha,Pública,2.9,3.9
RS,Santo Antônio das Missões,Estadual,2.6,4.0
RS,Santo Antônio das Missões,Pública,2.6,4.0
RS,Santo Antônio do Planalto,Estadual,4.4,4.2
RS,Santo Antônio do Planalto,Pública,4.4,4.2
RS,Santo Augusto,Estadual,3.5,-
RS,Santo Augusto,Federal,-,-
RS,Santo Augusto,Pública,-,4.7
RS,Santo Cristo,Estadual,4.8,4.7
RS,Santo Cristo,Pública,4.8,4.7
RS,Santo Expedito do Sul,Estadual,4.0,4.9
RS,Santo Expedito do Sul,Pública,4.0,4.9
RS,São Borja,Estadual,3.3,3.6
RS,São Borja,Federal,5.1,4.9
RS,São Borja,Pública,3.5,3.9
RS,São Domingos do Sul,Estadual,5.4,5.5
RS,São Domingos do Sul,Pública,5.4,5.5
RS,São Francisco de Assis,Estadual,3.1,3.0
RS,São Francisco de Assis,Pública,3.1,3.0
RS,São Francisco de Paula,Estadual,3.0,3.5
RS,São Francisco de Paula,Pública,3.0,3.5
RS,São Gabriel,Estadual,2.7,3.5
RS,São Gabriel,Municipal,2.2,-
RS,São Gabriel,Pública,2.7,3.5
RS,São Jerônimo,Estadual,-,3.7
RS,São Jerônimo,Pública,-,3.7
RS,São João da Urtiga,Estadual,4.0,4.3
RS,São João da Urtiga,Pública,4.0,4.3
RS,São João do Polêsine,Estadual,3.5,-
RS,São João do Polêsine,Pública,3.5,-
RS,São Jorge,Estadual,3.8,5.0
RS,São Jorge,Pública,3.8,5.0
RS,São José das Missões,Estadual,3.4,-
RS,São José das Missões,Pública,3.4,-
RS,São José do Herval,Estadual,2.8,-
RS,São José do Herval,Pública,2.8,-
RS,São José do Hortêncio,Estadual,4.7,-
RS,São José do Hortêncio,Pública,4.7,-
RS,São José do Inhacorá,Estadual,5.6,6.0
RS,São José do Inhacorá,Pública,5.6,6.0
RS,São José do Norte,Estadual,-,-
RS,São José do Norte,Pública,-,-
RS,São José do Ouro,Estadual,4.7,-
RS,São José do Ouro,Pública,4.7,-
RS,São José do Sul,Estadual,4.2,-
RS,São José do Sul,Pública,4.2,-
RS,São José dos Ausentes,Estadual,3.5,4.3
RS,São José dos Ausentes,Pública,3.5,4.3
RS,São Leopoldo,Estadual,-,3.7
RS,São Leopoldo,Pública,-,3.7
RS,São Lourenço do Sul,Estadual,-,4.0
RS,São Lourenço do Sul,Pública,-,4.0
RS,São Luiz Gonzaga,Estadual,3.6,4.4
RS,São Luiz Gonzaga,Pública,3.6,4.4
RS,São Marcos,Estadual,-,4.6
RS,São Marcos,Pública,-,4.6
RS,São Martinho,Estadual,3.3,3.6
RS,São Martinho,Pública,3.3,3.6
RS,São Miguel das Missões,Estadual,3.2,-
RS,São Miguel das Missões,Pública,3.2,-
RS,São Nicolau,Estadual,3.4,-
RS,São Nicolau,Pública,3.4,-
RS,São Paulo das Missões,Estadual,4.1,-
RS,São Paulo das Missões,Pública,4.1,-
RS,São Pedro das Missões,Estadual,2.9,-
RS,São Pedro das Missões,Pública,2.9,-
RS,São Pedro do Butiá,Estadual,3.8,4.7
RS,São Pedro do Butiá,Pública,3.8,4.7
RS,São Pedro do Sul,Estadual,3.1,-
RS,São Pedro do Sul,Pública,3.1,-
RS,São Sebastião do Caí,Estadual,4.0,4.4
RS,São Sebastião do Caí,Pública,4.0,4.4
RS,São Sepé,Estadual,2.8,4.3
RS,São Sepé,Pública,2.8,4.3
RS,São Valentim,Estadual,4.5,5.3
RS,São Valentim,Pública,4.5,5.3
RS,São Valentim do Sul,Estadual,4.5,4.8
RS,São Valentim do Sul,Pública,4.5,4.8
RS,São Vendelino,Estadual,4.0,4.3
RS,São Vendelino,Pública,4.0,4.3
RS,São Vicente do Sul,Estadual,3.4,-
RS,São Vicente do Sul,Federal,-,-
RS,São Vicente do Sul,Pública,-,-
RS,Sapiranga,Estadual,3.5,4.2
RS,Sapiranga,Federal,5.3,5.5
RS,Sapiranga,Pública,3.6,4.3
RS,Sapucaia do Sul,Estadual,3.4,3.4
RS,Sapucaia do Sul,Pública,3.4,3.4
RS,Sarandi,Estadual,3.7,4.2
RS,Sarandi,Pública,3.7,4.2
RS,Seberi,Estadual,3.7,-
RS,Seberi,Pública,3.7,-
RS,Sede Nova,Estadual,-,5.0
RS,Sede Nova,Pública,-,5.0
RS,Segredo,Estadual,3.2,-
RS,Segredo,Pública,3.2,-
RS,Selbach,Estadual,4.4,4.6
RS,Selbach,Pública,4.4,4.6
RS,Senador Salgado Filho,Estadual,3.2,-
RS,Senador Salgado Filho,Pública,3.2,-
RS,Sentinela do Sul,Estadual,2.9,-
RS,Sentinela do Sul,Pública,2.9,-
RS,Serafina Corrêa,Estadual,3.6,-
RS,Serafina Corrêa,Pública,3.6,-
RS,Sério,Estadual,4.7,4.8
RS,Sério,Pública,4.7,4.8
RS,Sertão,Estadual,4.6,4.0
RS,Sertão,Federal,1.9,4.9
RS,Sertão,Pública,2.6,4.7
RS,Sertão Santana,Estadual,3.9,-
RS,Sertão Santana,Pública,3.9,-
RS,Sete de Setembro,Estadual,4.5,4.8
RS,Sete de Setembro,Pública,4.5,4.8
RS,Severiano de Almeida,Estadual,3.7,5.0
RS,Severiano de Almeida,Pública,3.7,5.0
RS,Silveira Martins,Estadual,-,-
RS,Silveira Martins,Pública,-,-
RS,Sinimbu,Estadual,3.6,4.9
RS,Sinimbu,Pública,3.6,4.9
RS,Sobradinho,Estadual,4.0,4.6
RS,Sobradinho,Pública,4.0,4.6
RS,Soledade,Estadual,3.3,3.9
RS,Soledade,Pública,3.3,3.9
RS,Tabaí,Estadual,4.9,4.7
RS,Tabaí,Municipal,-,-
RS,Tabaí,Pública,4.6,4.6
RS,Tapejara,Estadual,-,4.3
RS,Tapejara,Pública,-,4.3
RS,Tapera,Estadual,4.1,4.5
RS,Tapera,Pública,4.1,4.5
RS,Tapes,Estadual,-,-
RS,Tapes,Pública,-,-
RS,Taquara,Estadual,-,4.7
RS,Taquara,Municipal,2.6,3.6
RS,Taquara,Pública,-,4.6
RS,Taquari,Estadual,3.6,4.4
RS,Taquari,Pública,3.6,4.4
RS,Taquaruçu do Sul,Estadual,4.8,5.0
RS,Taquaruçu do Sul,Pública,4.8,5.0
RS,Tavares,Estadual,3.6,-
RS,Tavares,Pública,3.6,-
RS,Tenente Portela,Estadual,3.0,3.1
RS,Tenente Portela,Pública,3.0,3.1
RS,Terra de Areia,Estadual,3.5,3.8
RS,Terra de Areia,Pública,3.5,3.8
RS,Teutônia,Estadual,3.4,5.0
RS,Teutônia,Pública,3.4,5.0
RS,Tio Hugo,Estadual,3.0,-
RS,Tio Hugo,Pública,3.0,-
RS,Tiradentes do Sul,Estadual,3.9,4.4
RS,Tiradentes do Sul,Pública,3.9,4.4
RS,Toropi,Estadual,4.1,-
RS,Toropi,Pública,4.1,-
RS,Torres,Estadual,4.0,4.3
RS,Torres,Pública,4.0,4.3
RS,Tramandaí,Estadual,3.1,3.9
RS,Tramandaí,Pública,3.1,3.9
RS,Travesseiro,Estadual,4.8,5.0
RS,Travesseiro,Pública,4.8,5.0
RS,Três Arroios,Estadual,4.8,-
RS,Três Arroios,Pública,4.8,-
RS,Três Cachoeiras,Estadual,-,4.4
RS,Três Cachoeiras,Pública,-,4.4
RS,Três Coroas,Estadual,3.4,4.0
RS,Três Coroas,Pública,3.4,4.0
RS,Três de Maio,Estadual,3.4,4.2
RS,Três de Maio,Pública,3.4,4.2
RS,Três Forquilhas,Estadual,4.4,4.8
RS,Três Forquilhas,Pública,4.4,4.8
RS,Três Palmeiras,Estadual,3.5,-
RS,Três Palmeiras,Pública,3.5,-
RS,Três Passos,Estadual,4.3,4.8
RS,Três Passos,Pública,4.3,4.8
RS,Trindade do Sul,Estadual,-,-
RS,Trindade do Sul,Pública,-,-
RS,Triunfo,Estadual,1.8,1.9
RS,Triunfo,Municipal,3.0,4.1
RS,Triunfo,Pública,2.5,3.2
RS,Tucunduva,Estadual,3.3,3.6
RS,Tucunduva,Pública,3.3,3.6
RS,Tunas,Estadual,2.7,4.3
RS,Tunas,Pública,2.7,4.3
RS,Tupanci do Sul,Estadual,5.0,3.9
RS,Tupanci do Sul,Pública,5.0,3.9
RS,Tupanciretã,Estadual,2.8,3.8
RS,Tupanciretã,Pública,2.8,3.8
RS,Tupandi,Estadual,4.4,5.8
RS,Tupandi,Pública,4.4,5.8
RS,Tuparendi,Estadual,4.8,4.3
RS,Tuparendi,Pública,4.8,4.3
RS,Turuçu,Estadual,-,-
RS,Turuçu,Pública,-,-
RS,Ubiretama,Estadual,3.9,-
RS,Ubiretama,Pública,3.9,-
RS,Unistalda,Estadual,3.9,-
RS,Unistalda,Pública,3.9,-
RS,Uruguaiana,Estadual,3.1,3.8
RS,Uruguaiana,Pública,3.1,3.8
RS,Vacaria,Estadual,3.4,4.6
RS,Vacaria,Federal,-,-
RS,Vacaria,Pública,3.4,4.7
RS,Vale Verde,Estadual,-,-
RS,Vale Verde,Pública,-,-
RS,Vale do Sol,Estadual,3.2,4.4
RS,Vale do Sol,Pública,3.2,4.4
RS,Vale Real,Estadual,4.8,-
RS,Vale Real,Pública,4.8,-
RS,Vanini,Estadual,5.4,5.7
RS,Vanini,Pública,5.4,5.7
RS,Venâncio Aires,Estadual,3.5,4.6
RS,Venâncio Aires,Federal,6.4,6.0
RS,Venâncio Aires,Pública,4.1,5.0
RS,Vera Cruz,Estadual,3.3,4.0
RS,Vera Cruz,Pública,3.3,4.0
RS,Veranópolis,Estadual,3.5,3.7
RS,Veranópolis,Pública,3.5,3.9
RS,Vespasiano Corrêa,Estadual,4.5,-
RS,Vespasiano Corrêa,Pública,4.5,-
RS,Viadutos,Estadual,4.1,4.3
RS,Viadutos,Pública,4.1,4.3
RS,Viamão,Estadual,-,3.2
RS,Viamão,Pública,-,3.2
RS,Vicente Dutra,Estadual,3.5,-
RS,Vicente Dutra,Pública,3.5,-
RS,Victor Graeff,Estadual,4.5,5.5
RS,Victor Graeff,Pública,4.5,5.5
RS,Vila Flores,Estadual,4.8,-
RS,Vila Flores,Pública,4.8,-
RS,Vila Lângaro,Estadual,3.9,4.2
RS,Vila Lângaro,Pública,3.9,4.2
RS,Vila Maria,Estadual,4.5,-
RS,Vila Maria,Pública,4.5,-
RS,Vila Nova do Sul,Estadual,3.3,3.7
RS,Vila Nova do Sul,Pública,3.3,3.7
RS,Vista Alegre,Estadual,2.5,-
RS,Vista Alegre,Pública,2.5,-
RS,Vista Alegre do Prata,Estadual,4.2,5.5
RS,Vista Alegre do Prata,Pública,4.2,5.5
RS,Vista Gaúcha,Estadual,3.7,4.8
RS,Vista Gaúcha,Pública,3.7,4.8
RS,Vitória das Missões,Estadual,2.3,3.7
RS,Vitória das Missões,Pública,2.3,3.7
RS,Westfália,Estadual,4.5,4.9
RS,Westfália,Pública,4.5,4.9
RS,Xangri-lá,Estadual,-,-
RS,Xangri-lá,Pública,-,-
MS,Água Clara,Estadual,3.7,-
MS,Água Clara,Pública,3.7,-
MS,Alcinópolis,Estadual,3.8,-
MS,Alcinópolis,Pública,3.8,-
MS,Amambai,Estadual,3.5,4.1
MS,Amambai,Pública,3.5,4.1
MS,Anastácio,Estadual,3.1,3.4
MS,Anastácio,Pública,3.1,3.4
MS,Anaurilândia,Estadual,3.5,4.1
MS,Anaurilândia,Pública,3.5,4.1
MS,Angélica,Estadual,3.2,3.5
MS,Angélica,Pública,3.2,3.5
MS,Antônio João,Estadual,3.4,-
MS,Antônio João,Pública,3.4,-
MS,Aparecida do Taboado,Estadual,3.5,3.8
MS,Aparecida do Taboado,Pública,3.5,3.8
MS,Aquidauana,Estadual,3.2,3.7
MS,Aquidauana,Pública,3.2,3.7
