UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
BA,Nova Redenção,Estadual,3.1,3.4,-,-,-,-,-,-
BA,Nova Redenção,Municipal,2.5,3.2,3.3,3.2,3.2,3.7,3.1,-
BA,Nova Redenção,Pública,2.7,3.2,3.1,3.2,3.2,3.7,3.1,-
BA,Nova Soure,Estadual,2.4,-,2.5,2.4,2.4,2.3,2.3,-
BA,Nova Soure,Municipal,1.8,-,3.0,3.3,3.1,3.3,2.4,3.1
BA,Nova Soure,Pública,2.0,-,2.9,3.2,3.0,3.3,2.4,3.1
BA,Nova Viçosa,Municipal,2.4,2.8,3.3,3.0,3.2,3.5,3.4,3.9
BA,Nova Viçosa,Pública,2.4,2.8,3.3,3.0,3.2,3.5,3.4,3.9
BA,Novo Horizonte,Estadual,-,2.8,3.8,-,-,-,-,-
BA,Novo Horizonte,Municipal,-,3.5,3.1,4.2,4.1,4.5,5.1,6.0
BA,Novo Horizonte,Pública,-,3.3,3.3,4.2,4.1,4.5,5.1,6.0
BA,Novo Triunfo,Municipal,-,1.9,2.0,2.2,1.8,3.0,3.0,3.2
BA,Novo Triunfo,Pública,-,1.9,2.0,2.2,1.8,3.0,3.0,3.2
BA,Olindina,Municipal,-,2.4,2.5,2.7,2.7,3.3,3.4,3.5
BA,Olindina,Pública,-,2.4,2.5,2.7,2.7,3.3,3.4,3.5
BA,Oliveira dos Brejinhos,Estadual,-,2.7,2.7,-,3.2,3.8,3.3,-
BA,Oliveira dos Brejinhos,Municipal,-,2.6,2.4,2.8,2.6,3.1,2.7,4.0
BA,Oliveira dos Brejinhos,Pública,-,2.6,2.4,2.9,2.6,3.1,2.7,4.0
BA,Ouriçangas,Municipal,2.8,3.1,2.6,3.6,1.6,2.8,3.2,3.5
BA,Ouriçangas,Pública,2.8,3.1,2.6,3.6,1.6,2.8,3.2,3.5
BA,Ourolândia,Estadual,-,2.9,3.9,-,-,-,-,-
BA,Ourolândia,Municipal,-,2.7,3.2,3.3,2.9,3.3,3.2,3.5
BA,Ourolândia,Pública,-,2.8,3.3,3.3,2.9,3.3,3.2,3.5
BA,Palmas de Monte Alto,Municipal,-,2.8,3.4,3.5,3.4,3.4,3.3,3.1
BA,Palmas de Monte Alto,Pública,-,2.8,3.4,3.5,3.4,3.4,3.3,3.1
BA,Palmeiras,Estadual,-,3.2,3.7,3.5,3.5,-,-,-
BA,Palmeiras,Municipal,-,-,-,-,-,3.4,3.5,3.4
BA,Palmeiras,Pública,-,3.4,3.8,3.6,3.7,3.4,3.5,3.4
BA,Paramirim,Estadual,-,3.2,2.5,3.5,4.3,3.5,-,-
BA,Paramirim,Municipal,-,3.6,3.5,3.4,3.7,4.3,4.1,4.6
BA,Paramirim,Pública,-,3.5,3.2,3.4,3.8,4.2,4.1,4.6
BA,Paratinga,Estadual,-,3.6,3.7,3.8,-,-,-,-
BA,Paratinga,Municipal,-,3.0,3.2,3.2,2.9,3.2,3.6,4.0
BA,Paratinga,Pública,-,3.1,3.3,3.3,2.9,3.2,3.6,4.0
BA,Paripiranga,Estadual,-,3.3,2.8,-,-,-,-,-
BA,Paripiranga,Municipal,-,2.3,2.6,3.3,3.4,3.3,-,4.1
BA,Paripiranga,Pública,-,2.6,2.6,3.3,3.4,3.3,-,4.1
BA,Pau Brasil,Estadual,-,2.6,2.6,2.6,-,-,-,-
BA,Pau Brasil,Municipal,-,2.5,3.2,3.2,3.1,3.6,3.8,3.3
BA,Pau Brasil,Pública,-,2.6,3.0,2.9,3.3,3.2,3.8,3.2
BA,Paulo Afonso,Estadual,-,2.6,3.1,3.3,3.4,3.3,3.6,-
BA,Paulo Afonso,Municipal,-,2.9,3.3,3.3,3.8,4.3,4.6,4.9
BA,Paulo Afonso,Pública,-,2.8,3.2,3.3,3.5,4.0,4.4,4.7
BA,Pé de Serra,Estadual,-,2.5,3.5,3.8,-,-,-,-
BA,Pé de Serra,Municipal,3.3,2.5,3.7,3.4,3.5,3.8,3.7,4.0
BA,Pé de Serra,Pública,3.4,2.5,3.7,3.4,3.5,3.8,3.7,4.0
BA,Pedrão,Estadual,-,2.9,3.3,-,-,-,-,-
BA,Pedrão,Municipal,-,-,-,2.5,3.1,-,3.0,2.9
BA,Pedrão,Pública,-,2.9,3.0,2.5,3.1,-,3.0,2.9
BA,Pedro Alexandre,Municipal,-,2.6,2.3,2.4,3.3,3.4,2.8,3.6
BA,Pedro Alexandre,Pública,-,2.6,2.3,2.4,3.3,3.4,2.8,3.6
BA,Piatã,Estadual,-,4.8,4.7,-,-,-,-,-
BA,Piatã,Municipal,-,3.2,3.5,3.8,3.7,4.0,5.0,4.7
BA,Piatã,Pública,-,3.5,3.6,3.8,3.7,4.0,5.0,4.7
BA,Pilão Arcado,Estadual,3.0,3.4,2.4,-,-,3.6,2.8,-
BA,Pilão Arcado,Municipal,2.3,3.1,2.5,2.8,-,2.9,2.7,3.3
BA,Pilão Arcado,Pública,2.4,3.1,2.4,2.7,-,3.1,2.7,3.3
BA,Pindaí,Estadual,2.6,-,3.3,2.5,3.2,-,-,-
BA,Pindaí,Municipal,2.6,3.6,3.1,3.8,3.2,3.0,3.3,3.6
BA,Pindaí,Pública,2.6,3.5,3.1,3.5,3.2,3.0,3.3,3.6
BA,Pindobaçu,Estadual,-,3.5,3.4,3.7,-,-,-,-
BA,Pindobaçu,Municipal,2.0,2.9,3.5,3.3,3.0,3.7,3.6,3.3
BA,Pindobaçu,Pública,2.2,3.1,3.4,3.4,3.0,3.7,3.6,3.3
BA,Pintadas,Estadual,3.7,3.0,-,-,-,-,-,-
BA,Pintadas,Municipal,3.2,2.9,3.5,2.7,3.3,2.7,4.1,4.1
BA,Pintadas,Pública,3.3,2.9,3.5,2.7,3.3,2.7,4.1,4.1
BA,Piraí do Norte,Estadual,2.7,3.2,3.0,-,-,-,-,-
BA,Piraí do Norte,Municipal,-,-,2.3,2.9,2.2,2.4,2.9,3.0
BA,Piraí do Norte,Pública,2.7,2.7,2.4,2.9,2.2,2.4,2.9,3.0
BA,Piripá,Municipal,1.8,3.0,3.3,3.6,4.1,2.9,4.7,5.3
BA,Piripá,Pública,1.8,3.0,3.3,3.6,4.1,2.9,4.7,5.3
BA,Piritiba,Estadual,1.8,2.0,2.1,2.3,2.0,2.4,2.2,-
BA,Piritiba,Municipal,1.9,2.0,2.7,2.0,-,2.8,2.6,3.4
BA,Piritiba,Pública,1.9,2.0,2.5,2.2,2.6,2.7,2.5,3.4
BA,Planaltino,Municipal,2.3,3.1,2.9,4.2,3.3,3.5,3.6,4.0
BA,Planaltino,Pública,2.3,3.1,2.9,4.2,3.3,3.5,3.6,4.0
BA,Planalto,Estadual,2.9,3.0,3.2,4.0,3.7,-,-,-
BA,Planalto,Municipal,2.3,2.4,2.8,2.9,3.1,3.5,3.5,3.5
BA,Planalto,Pública,2.5,2.6,2.9,3.3,3.3,3.5,3.5,3.5
BA,Poções,Estadual,2.8,2.9,3.0,3.2,3.5,-,-,-
BA,Poções,Municipal,2.9,2.6,2.5,3.2,2.9,3.6,3.7,4.1
BA,Poções,Pública,2.9,2.7,2.7,3.1,3.0,3.6,3.7,4.1
BA,Pojuca,Estadual,1.8,3.0,1.8,1.5,3.2,3.9,-,-
BA,Pojuca,Municipal,1.8,2.5,2.9,3.5,2.8,3.1,3.4,3.7
BA,Pojuca,Pública,1.8,2.6,2.7,3.0,2.9,3.2,3.4,3.7
BA,Ponto Novo,Estadual,3.6,-,-,-,-,-,-,-
BA,Ponto Novo,Municipal,2.8,2.4,2.5,2.5,2.2,2.6,2.4,3.8
BA,Ponto Novo,Pública,2.9,2.4,2.5,2.5,2.2,2.6,2.4,3.8
BA,Porto Seguro,Estadual,3.1,2.9,3.7,-,4.4,5.1,5.4,-
BA,Porto Seguro,Municipal,2.8,3.1,3.0,3.2,3.1,3.5,3.4,3.6
BA,Porto Seguro,Pública,2.8,3.1,3.1,3.2,3.2,3.6,3.5,3.6
BA,Potiraguá,Estadual,1.9,2.6,3.2,3.0,3.8,4.1,-,-
BA,Potiraguá,Municipal,-,2.9,3.0,2.9,2.8,-,3.4,3.6
BA,Potiraguá,Pública,2.1,2.7,3.1,3.0,3.3,3.8,3.4,3.6
BA,Prado,Estadual,3.3,3.3,3.9,3.8,3.8,-,-,-
BA,Prado,Municipal,2.3,2.7,3.0,3.1,3.0,3.6,3.3,3.6
BA,Prado,Pública,2.5,2.8,3.2,3.3,3.2,3.6,3.3,3.7
BA,Presidente Dutra,Estadual,3.6,3.5,3.6,-,-,-,-,-
BA,Presidente Dutra,Municipal,3.0,3.6,3.6,3.5,3.3,3.2,3.7,3.9
BA,Presidente Dutra,Pública,3.2,3.4,3.6,3.5,3.3,3.2,3.7,3.9
BA,Presidente Jânio Quadros,Municipal,-,3.4,2.5,2.7,2.9,3.2,3.3,-
BA,Presidente Jânio Quadros,Pública,-,3.4,2.5,2.7,2.9,3.2,3.3,-
BA,Presidente Tancredo Neves,Municipal,2.5,2.5,2.5,3.1,2.6,3.2,3.1,3.6
BA,Presidente Tancredo Neves,Pública,2.5,2.5,2.5,3.1,2.6,3.2,3.1,3.6
BA,Queimadas,Estadual,-,-,3.8,4.0,2.2,-,-,-
BA,Queimadas,Municipal,2.0,2.4,3.1,2.9,2.7,3.1,3.1,-
BA,Queimadas,Pública,2.0,2.5,3.2,3.1,2.8,3.1,3.1,-
BA,Quijingue,Municipal,2.3,2.6,2.8,2.5,-,2.8,3.4,3.2
BA,Quijingue,Pública,2.3,2.6,2.8,2.5,-,2.8,3.4,3.2
BA,Quixabeira,Municipal,2.2,2.9,3.0,3.3,3.5,3.8,3.6,5.0
BA,Quixabeira,Pública,2.3,2.9,3.1,3.3,3.5,3.8,3.6,5.0
BA,Rafael Jambeiro,Municipal,2.2,2.3,2.7,2.5,2.6,2.8,3.4,4.0
BA,Rafael Jambeiro,Pública,2.2,2.3,2.7,2.5,2.6,2.8,3.4,4.0
BA,Remanso,Estadual,2.4,2.7,3.3,-,3.3,4.6,4.2,4.2
BA,Remanso,Municipal,2.6,3.2,2.8,3.6,3.3,3.7,3.2,3.7
BA,Remanso,Pública,2.5,3.0,3.0,-,3.2,3.9,3.3,3.7
BA,Retirolândia,Estadual,3.2,2.6,-,-,2.2,2.4,-,-
BA,Retirolândia,Municipal,2.9,3.2,3.3,2.9,3.2,3.3,2.8,3.7
BA,Retirolândia,Pública,3.0,3.1,3.4,2.8,3.0,3.1,2.8,3.7
BA,Riachão das Neves,Estadual,3.5,1.9,3.5,3.6,-,-,-,-
BA,Riachão das Neves,Municipal,2.7,2.5,2.7,2.9,3.1,-,3.0,3.9
BA,Riachão das Neves,Pública,2.9,2.5,2.9,3.0,3.1,-,3.0,3.9
BA,Riachão do Jacuípe,Estadual,2.6,2.7,3.1,3.2,3.3,3.4,-,-
BA,Riachão do Jacuípe,Municipal,2.7,3.1,3.2,3.1,3.4,3.4,3.3,3.7
BA,Riachão do Jacuípe,Pública,2.6,2.9,3.2,3.2,3.4,3.4,3.3,3.6
BA,Riacho de Santana,Estadual,2.6,3.4,2.9,3.9,-,-,-,-
BA,Riacho de Santana,Municipal,3.1,3.3,3.9,4.4,3.7,4.2,4.3,4.8
BA,Riacho de Santana,Pública,3.0,3.3,3.8,4.4,3.7,4.2,4.3,4.8
BA,Ribeira do Amparo,Estadual,-,-,2.6,2.4,-,-,-,-
BA,Ribeira do Amparo,Municipal,2.7,2.1,2.5,2.7,2.9,2.5,2.7,4.4
BA,Ribeira do Amparo,Pública,2.7,2.2,2.5,2.6,2.9,2.5,2.7,4.4
BA,Ribeira do Pombal,Estadual,1.6,3.9,3.3,3.1,3.7,4.1,3.6,-
BA,Ribeira do Pombal,Municipal,2.2,2.5,2.8,3.1,3.8,4.0,4.0,4.7
BA,Ribeira do Pombal,Pública,2.2,2.7,2.9,3.1,3.7,4.0,3.9,4.7
BA,Ribeirão do Largo,Estadual,1.4,3.4,3.2,-,-,-,-,-
BA,Ribeirão do Largo,Municipal,-,2.1,2.7,2.4,3.3,3.4,2.9,3.1
BA,Ribeirão do Largo,Pública,2.5,2.2,2.9,2.4,3.3,3.4,2.9,3.1
BA,Rio de Contas,Estadual,3.7,3.1,3.8,3.5,3.8,3.2,4.5,-
BA,Rio de Contas,Municipal,-,-,-,-,-,-,-,4.5
BA,Rio de Contas,Pública,3.5,3.1,3.8,3.6,3.8,3.2,4.4,4.5
BA,Rio do Antônio,Estadual,4.0,3.9,3.6,4.3,3.9,3.7,5.0,-
BA,Rio do Antônio,Municipal,2.5,3.3,3.5,3.4,3.5,3.0,3.8,4.0
BA,Rio do Antônio,Pública,3.0,3.5,3.5,3.6,3.5,3.1,4.0,4.0
BA,Rio do Pires,Estadual,2.8,3.4,2.9,2.9,3.4,4.4,4.6,4.0
BA,Rio do Pires,Municipal,-,-,-,3.1,3.4,3.5,3.2,3.6
BA,Rio do Pires,Pública,2.6,3.3,3.0,3.1,3.4,3.7,3.6,3.7
BA,Rio Real,Estadual,3.0,2.8,2.7,2.7,2.9,3.0,-,-
BA,Rio Real,Municipal,3.0,2.7,3.5,3.1,2.9,2.9,3.0,3.3
BA,Rio Real,Pública,3.0,2.8,3.1,2.9,2.9,3.0,3.0,3.3
BA,Rodelas,Estadual,4.3,3.5,4.3,3.6,-,-,4.1,3.6
BA,Rodelas,Municipal,3.7,3.7,4.0,3.9,4.2,4.4,4.1,3.9
BA,Rodelas,Pública,3.9,3.6,4.1,3.8,4.1,4.5,4.1,3.8
BA,Ruy Barbosa,Estadual,2.6,3.1,3.0,3.4,-,-,-,-
BA,Ruy Barbosa,Municipal,2.3,2.6,3.1,2.5,2.9,3.2,3.0,3.6
BA,Ruy Barbosa,Pública,2.5,2.8,3.1,3.1,2.9,3.2,3.0,3.6
BA,Salinas da Margarida,Municipal,2.4,2.5,2.9,3.0,-,3.1,3.3,3.8
BA,Salinas da Margarida,Pública,2.4,2.5,2.9,3.0,-,3.1,3.3,3.8
BA,Salvador,Federal,-,7.2,7.1,-,7.1,7.5,7.9,7.9
BA,Salvador,Estadual,2.6,2.8,2.7,2.7,2.9,3.0,3.0,3.5
BA,Salvador,Municipal,2.2,2.4,2.8,2.8,3.0,3.4,3.9,4.3
BA,Salvador,Pública,2.5,2.7,2.7,2.7,2.9,3.1,3.2,3.7
BA,Santa Bárbara,Estadual,2.5,2.6,2.5,2.6,2.7,2.8,2.7,3.5
BA,Santa Bárbara,Municipal,-,-,-,-,2.3,2.6,2.2,-
BA,Santa Bárbara,Pública,2.5,2.5,2.5,2.7,2.7,2.8,2.6,3.0
BA,Santa Brígida,Municipal,2.0,2.7,2.4,3.2,2.9,2.9,3.8,4.3
BA,Santa Brígida,Pública,2.0,2.7,2.4,3.2,2.9,2.9,3.8,4.3
BA,Santa Cruz Cabrália,Municipal,2.9,3.4,3.4,3.3,3.1,3.2,3.3,3.7
BA,Santa Cruz Cabrália,Pública,2.9,3.4,3.4,3.3,3.1,3.2,3.3,3.7
BA,Santa Cruz da Vitória,Municipal,3.0,2.6,3.2,2.9,3.3,2.8,3.8,4.1
BA,Santa Cruz da Vitória,Pública,3.0,2.6,3.2,2.9,3.3,2.8,3.8,4.1
BA,Santa Inês,Estadual,2.5,2.0,2.4,2.9,2.9,4.6,-,-
BA,Santa Inês,Municipal,-,3.0,-,2.7,-,-,4.0,4.4
BA,Santa Inês,Pública,2.5,2.2,2.4,2.9,3.0,4.2,4.0,4.4
BA,Santaluz,Estadual,1.0,2.5,2.6,3.2,3.4,2.9,-,-
BA,Santaluz,Municipal,2.7,2.5,3.0,3.6,2.7,3.0,3.4,3.9
BA,Santaluz,Pública,2.6,2.5,2.9,3.5,2.7,3.0,3.4,3.9
BA,Santa Luzia,Estadual,2.5,3.0,2.2,2.5,0.3,-,-,-
BA,Santa Luzia,Municipal,2.8,2.1,2.2,2.3,2.2,2.1,-,2.9
BA,Santa Luzia,Pública,2.7,2.3,2.2,2.4,1.5,2.1,-,2.9
BA,Santa Maria da Vitória,Estadual,3.5,3.2,4.2,4.5,4.6,4.7,4.5,5.0
BA,Santa Maria da Vitória,Municipal,2.5,3.0,3.2,3.4,3.1,3.6,3.4,3.7
BA,Santa Maria da Vitória,Pública,2.8,3.1,3.5,3.8,3.5,3.9,3.6,3.9
BA,Santana,Estadual,3.4,3.2,3.3,3.5,3.7,3.7,-,-
BA,Santana,Municipal,3.5,2.8,3.2,3.1,3.3,3.8,3.5,3.7
BA,Santana,Pública,3.3,3.1,3.2,3.2,3.4,3.7,3.5,3.7
BA,Santanópolis,Estadual,2.3,2.6,-,2.2,2.9,3.6,4.0,4.8
BA,Santanópolis,Municipal,-,2.2,2.4,2.6,2.4,2.9,2.6,2.7
BA,Santanópolis,Pública,2.5,2.2,2.3,2.5,2.5,3.1,3.0,3.1
BA,Santa Rita de Cássia,Estadual,2.9,3.2,3.7,-,3.3,3.5,-,-
BA,Santa Rita de Cássia,Municipal,2.1,3.1,3.4,3.6,3.4,3.6,3.6,4.1
BA,Santa Rita de Cássia,Pública,2.4,3.1,3.5,3.4,3.4,3.6,3.6,4.1
BA,Santa Teresinha,Estadual,3.2,2.5,3.4,3.3,5.2,5.1,-,-
BA,Santa Teresinha,Municipal,2.4,3.1,4.1,3.5,-,3.3,4.1,4.4
BA,Santa Teresinha,Pública,2.8,2.8,3.8,3.4,-,3.7,4.1,4.4
BA,Santo Amaro,Estadual,2.2,2.4,2.6,2.2,2.6,2.8,-,-
BA,Santo Amaro,Municipal,2.4,3.2,3.3,3.2,2.8,3.1,2.9,2.9
BA,Santo Amaro,Pública,2.4,2.9,3.0,2.8,2.8,3.1,2.9,2.9
BA,Santo Antônio de Jesus,Estadual,2.6,2.4,3.0,2.9,3.0,3.1,3.6,3.4
BA,Santo Antônio de Jesus,Municipal,3.2,3.2,3.3,2.7,3.4,3.3,3.6,3.9
BA,Santo Antônio de Jesus,Pública,2.9,2.7,3.2,2.8,3.2,3.2,3.6,3.9
BA,Santo Estêvão,Estadual,2.4,2.2,2.1,1.9,2.5,2.3,2.3,3.8
BA,Santo Estêvão,Municipal,2.9,3.2,3.4,3.2,3.3,2.9,2.5,3.3
BA,Santo Estêvão,Pública,2.6,2.8,2.9,2.7,2.9,2.8,2.5,3.3
BA,São Desidério,Estadual,3.5,3.1,3.5,3.6,3.5,3.9,4.0,4.2
BA,São Desidério,Municipal,2.5,3.3,3.8,3.8,3.8,3.7,3.6,3.9
BA,São Desidério,Pública,2.8,3.1,3.6,3.7,3.7,3.7,3.7,3.8
BA,São Domingos,Estadual,-,3.7,3.8,3.5,-,-,-,-
BA,São Domingos,Municipal,-,3.4,4.4,-,4.2,3.8,3.4,4.2
BA,São Domingos,Pública,-,3.5,4.2,4.3,4.2,3.8,3.4,4.2
BA,São Félix,Estadual,2.4,2.6,1.8,2.2,2.7,-,-,-
BA,São Félix,Municipal,-,-,3.2,3.6,3.4,3.0,3.8,3.3
BA,São Félix,Pública,2.4,3.2,2.6,3.0,3.1,3.0,3.8,3.3
BA,São Félix do Coribe,Municipal,2.6,3.4,3.7,4.0,3.7,4.7,-,4.5
BA,São Félix do Coribe,Pública,2.6,3.4,3.7,4.0,3.7,4.7,-,4.5
BA,São Felipe,Estadual,1.8,2.6,2.5,2.4,2.4,3.2,-,-
BA,São Felipe,Municipal,2.1,2.3,2.2,2.7,2.2,3.8,-,3.2
BA,São Felipe,Pública,2.0,2.4,2.3,2.6,2.3,3.8,-,3.2
BA,São Francisco do Conde,Estadual,2.7,2.1,-,-,-,-,-,-
BA,São Francisco do Conde,Municipal,2.3,2.5,2.8,3.3,2.4,2.8,2.6,3.0
BA,São Francisco do Conde,Pública,2.4,2.3,2.8,3.3,2.4,2.8,2.6,3.0
BA,São Gabriel,Estadual,-,2.8,-,-,-,-,-,-
BA,São Gabriel,Municipal,-,3.0,3.7,3.4,3.4,3.5,4.1,3.8
BA,São Gabriel,Pública,-,2.9,3.7,3.4,3.4,3.5,4.1,3.8
BA,São Gonçalo dos Campos,Estadual,2.9,2.3,2.3,3.0,2.8,3.0,3.2,-
BA,São Gonçalo dos Campos,Municipal,2.2,2.7,2.6,2.4,3.5,3.1,3.3,3.3
BA,São Gonçalo dos Campos,Pública,2.5,2.6,2.4,2.7,3.1,3.2,3.3,3.3
BA,São José da Vitória,Estadual,2.4,2.3,2.7,2.6,2.9,2.3,3.8,-
BA,São José da Vitória,Municipal,-,-,2.8,3.0,2.5,3.6,2.5,2.9
BA,São José da Vitória,Pública,2.4,2.4,2.8,2.7,2.7,3.1,2.7,2.9
BA,São José do Jacuípe,Municipal,2.7,2.4,2.4,2.2,-,3.2,3.0,3.6
BA,São José do Jacuípe,Pública,2.7,2.4,2.4,2.2,-,3.2,3.0,3.6
BA,São Miguel das Matas,Estadual,-,-,-,3.4,-,4.3,-,-
BA,São Miguel das Matas,Municipal,2.5,3.2,3.1,3.2,3.4,3.1,2.9,3.6
BA,São Miguel das Matas,Pública,2.5,3.2,3.1,3.2,3.4,3.2,2.9,3.6
BA,São Sebastião do Passé,Estadual,2.5,2.3,2.2,2.1,1.2,-,-,-
BA,São Sebastião do Passé,Municipal,2.6,2.8,3.0,3.0,2.8,3.4,3.4,3.8
BA,São Sebastião do Passé,Pública,2.6,2.6,2.9,3.0,2.8,3.4,3.4,3.8
BA,Sapeaçu,Estadual,2.3,2.4,2.4,2.3,3.6,3.5,3.8,-
BA,Sapeaçu,Municipal,-,2.5,2.6,2.7,2.2,3.1,2.4,3.7
BA,Sapeaçu,Pública,2.2,2.4,2.5,2.5,2.9,3.2,2.9,3.7
BA,Sátiro Dias,Estadual,-,3.1,2.8,3.3,2.3,-,-,-
BA,Sátiro Dias,Municipal,-,-,-,-,-,3.4,3.5,3.8
BA,Sátiro Dias,Pública,-,2.7,2.8,3.2,2.9,3.4,3.5,3.8
BA,Saubara,Municipal,-,2.2,2.6,3.2,-,3.4,3.5,3.8
BA,Saubara,Pública,-,2.2,2.6,3.2,-,3.4,3.5,3.8
BA,Saúde,Estadual,-,-,1.7,-,-,-,-,-
BA,Saúde,Municipal,1.5,2.0,2.8,3.1,2.7,3.3,3.2,4.3
BA,Saúde,Pública,1.5,1.9,2.4,3.0,2.7,3.3,3.2,4.3
BA,Seabra,Estadual,3.5,3.2,3.5,3.3,3.3,3.6,3.5,3.7
BA,Seabra,Municipal,2.7,3.1,3.2,3.2,4.3,4.5,4.8,5.1
BA,Seabra,Pública,3.1,3.2,3.5,3.3,3.9,4.4,4.7,4.9
BA,Sebastião Laranjeiras,Estadual,2.8,4.2,5.2,-,-,-,-,-
BA,Sebastião Laranjeiras,Municipal,2.4,3.5,3.4,3.1,4.5,3.8,5.0,5.1
BA,Sebastião Laranjeiras,Pública,2.6,3.6,3.6,3.1,4.5,3.8,5.0,5.1
BA,Senhor do Bonfim,Estadual,3.1,2.5,2.7,2.8,2.9,3.3,3.5,3.7
BA,Senhor do Bonfim,Municipal,-,2.8,2.4,2.6,2.5,2.9,2.6,3.8
BA,Senhor do Bonfim,Pública,3.1,2.7,2.7,2.8,2.8,3.1,3.1,3.6
BA,Serra do Ramalho,Estadual,3.5,-,-,-,-,-,-,-
BA,Serra do Ramalho,Municipal,-,3.3,3.3,3.1,3.5,3.6,3.8,-
BA,Serra do Ramalho,Pública,3.1,3.3,3.3,3.1,3.5,3.6,3.8,-
BA,Sento Sé,Estadual,2.6,2.6,2.4,2.6,2.9,3.2,3.0,-
BA,Sento Sé,Municipal,2.6,3.1,2.7,3.3,3.3,3.3,3.3,3.2
BA,Sento Sé,Pública,2.6,2.9,2.6,2.9,3.0,3.2,3.1,3.2
BA,Serra Dourada,Estadual,2.7,2.9,2.4,3.1,-,-,-,-
BA,Serra Dourada,Municipal,2.9,2.8,3.3,-,3.4,3.7,3.7,4.0
BA,Serra Dourada,Pública,2.8,2.8,3.0,-,3.4,3.7,3.7,4.0
BA,Serra Preta,Estadual,2.8,2.7,2.9,2.8,-,-,-,-
BA,Serra Preta,Municipal,2.1,2.2,2.6,2.6,2.9,3.2,3.2,3.5
BA,Serra Preta,Pública,2.5,2.4,2.8,2.7,2.9,3.2,3.2,3.5
BA,Serrinha,Estadual,2.0,2.2,2.5,3.0,3.3,-,-,-
BA,Serrinha,Municipal,2.4,2.1,3.0,2.7,3.0,3.1,3.0,3.3
BA,Serrinha,Pública,2.1,2.2,2.5,3.0,3.1,3.1,3.0,3.3
BA,Serrolândia,Estadual,2.1,2.5,2.7,3.2,3.1,-,-,-
BA,Serrolândia,Municipal,1.6,2.2,3.1,2.6,3.0,3.0,3.1,-
BA,Serrolândia,Pública,1.7,2.3,2.9,2.9,3.0,3.0,3.1,-
BA,Simões Filho,Estadual,2.5,2.4,2.5,2.9,3.0,3.0,2.9,3.2
BA,Simões Filho,Municipal,2.6,2.8,2.6,-,3.1,3.2,2.8,3.1
BA,Simões Filho,Pública,2.6,2.7,2.6,-,3.1,3.2,2.9,3.1
BA,Sítio do Mato,Estadual,2.7,3.0,3.5,3.5,3.6,3.6,-,-
BA,Sítio do Mato,Municipal,-,2.5,2.4,2.4,3.0,2.7,2.7,3.9
BA,Sítio do Mato,Pública,2.9,2.6,2.6,2.6,3.2,2.8,2.7,3.9
BA,Sítio do Quinto,Municipal,2.7,2.8,2.4,2.2,2.8,2.7,3.0,-
BA,Sítio do Quinto,Pública,2.7,2.8,2.4,2.2,2.8,2.7,3.0,-
BA,Sobradinho,Estadual,1.8,2.6,2.3,3.2,3.1,2.9,2.8,3.7
BA,Sobradinho,Municipal,2.8,3.6,3.8,3.8,3.3,4.1,4.6,4.5
BA,Sobradinho,Pública,2.5,3.3,3.2,3.6,3.2,3.6,4.0,4.4
BA,Souto Soares,Estadual,-,2.7,2.8,-,-,3.6,-,-
BA,Souto Soares,Municipal,-,3.7,4.0,3.9,4.3,4.3,4.5,4.5
BA,Souto Soares,Pública,-,3.5,3.8,3.8,4.3,4.1,4.5,4.5
BA,Tabocas do Brejo Velho,Estadual,4.3,-,-,-,-,-,-,-
BA,Tabocas do Brejo Velho,Municipal,3.0,3.1,2.9,3.4,3.4,3.4,3.2,3.7
BA,Tabocas do Brejo Velho,Pública,3.3,3.1,2.9,3.4,3.4,3.4,3.2,3.7
BA,Tanhaçu,Estadual,-,-,3.0,-,-,-,-,-
BA,Tanhaçu,Municipal,2.6,2.9,2.7,3.3,4.4,3.5,2.8,-
BA,Tanhaçu,Pública,2.6,3.0,2.7,3.3,4.4,3.5,2.8,-
BA,Tanque Novo,Estadual,3.3,3.3,-,-,-,-,-,-
BA,Tanque Novo,Municipal,2.8,3.0,3.6,3.8,3.9,3.4,4.4,4.5
BA,Tanque Novo,Pública,3.0,3.0,3.7,3.8,3.9,3.4,4.4,4.5
BA,Tanquinho,Estadual,2.4,2.2,2.6,-,2.6,2.3,2.2,2.9
BA,Tanquinho,Pública,2.4,2.2,2.6,-,2.6,2.3,2.2,2.9
BA,Taperoá,Estadual,2.9,2.5,2.4,3.6,3.4,3.8,3.3,3.8
BA,Taperoá,Municipal,-,-,-,2.9,2.9,3.2,3.1,-
BA,Taperoá,Pública,3.0,2.4,2.4,3.3,3.3,3.5,3.2,3.4
BA,Tapiramutá,Estadual,2.3,1.9,-,3.2,3.1,-,-,-
BA,Tapiramutá,Municipal,2.5,2.7,3.0,3.5,3.9,4.0,4.5,4.3
BA,Tapiramutá,Pública,2.4,2.6,3.0,3.4,3.8,4.0,4.5,4.3
BA,Teixeira de Freitas,Estadual,3.0,3.5,3.0,3.6,3.6,4.7,-,5.7
BA,Teixeira de Freitas,Municipal,3.1,3.0,3.3,3.5,3.6,4.0,3.7,4.0
BA,Teixeira de Freitas,Pública,3.1,3.1,3.2,3.6,3.5,4.0,3.9,4.0
