UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
"PE","Palmares","Estadual",3.2,3.7,3.9,-,-,-,-,-
"PE","Palmares","Municipal",3.1,3.7,3.7,4.2,4.4,4.8,4.8,5.1
"PE","Palmares","Pública",3.1,3.7,3.7,4.2,4.4,4.8,4.8,5.1
"PE","Palmeirina","Municipal",2.1,2.7,3.0,4.1,3.5,3.7,3.5,4.1
"PE","Palmeirina","Pública",2.1,2.7,3.0,4.1,3.5,3.7,3.5,4.1
"PE","Panelas","Municipal",2.7,3.0,4.0,4.4,5.0,5.9,7.1,7.6
"PE","Panelas","Pública",2.7,3.0,4.0,4.4,5.0,5.9,7.1,7.6
"PE","Paranatama","Estadual",2.9,3.2,-,-,-,-,-,-
"PE","Paranatama","Municipal",3.2,3.7,3.6,3.3,4.2,5.5,5.0,5.2
"PE","Paranatama","Pública",3.2,3.6,3.6,3.3,4.2,5.5,5.0,5.2
"PE","Parnamirim","Estadual",2.8,2.9,-,-,-,-,-,-
"PE","Parnamirim","Municipal",2.7,3.0,3.4,3.7,4.2,4.8,4.7,4.8
"PE","Parnamirim","Pública",2.6,2.9,3.4,3.7,4.2,4.8,4.7,4.8
"PE","Passira","Estadual",3.5,3.6,3.9,-,-,-,-,-
"PE","Passira","Municipal",2.8,3.1,3.7,3.9,4.7,5.3,5.1,5.1
"PE","Passira","Pública",2.9,3.2,3.8,3.9,4.7,5.3,5.1,5.1
"PE","Paudalho","Estadual",2.4,2.9,2.7,3.2,-,-,-,-
"PE","Paudalho","Municipal",2.6,3.1,3.3,3.6,3.5,3.8,4.1,4.8
"PE","Paudalho","Pública",2.5,3.0,3.2,3.5,3.5,3.8,4.1,4.8
"PE","Paulista","Estadual",3.6,3.5,3.7,3.7,4.2,4.5,5.3,-
"PE","Paulista","Municipal",3.3,3.2,3.5,3.9,3.9,4.1,4.7,5.1
"PE","Paulista","Pública",3.3,3.3,3.5,3.9,3.9,4.1,4.7,5.1
"PE","Pedra","Estadual",2.9,3.2,3.5,4.0,-,-,-,-
"PE","Pedra","Municipal",-,3.3,3.8,3.3,3.3,3.8,4.5,5.0
"PE","Pedra","Pública",2.5,3.4,3.6,3.3,3.3,3.8,4.5,5.0
"PE","Pesqueira","Estadual",3.1,3.3,3.4,3.0,-,-,-,-
"PE","Pesqueira","Municipal",3.4,3.3,3.9,3.7,3.6,4.3,4.6,5.8
"PE","Pesqueira","Pública",3.4,3.3,3.9,3.6,3.5,4.3,4.5,5.6
"PE","Petrolândia","Estadual",-,-,-,-,-,-,-,-
"PE","Petrolândia","Municipal",3.2,3.7,4.4,4.5,4.8,5.3,5.4,5.4
"PE","Petrolândia","Pública",3.2,3.8,4.4,4.5,4.8,5.2,5.4,5.4
"PE","Petrolina","Estadual",3.4,3.5,4.0,4.5,5.0,-,-,-
"PE","Petrolina","Municipal",3.3,3.6,4.1,4.8,5.2,5.6,5.8,6.2
"PE","Petrolina","Pública",3.4,3.5,3.9,4.7,5.1,5.6,5.8,6.2
"PE","Poção","Estadual",3.7,3.4,3.5,4.6,-,-,-,-
"PE","Poção","Municipal",2.8,3.4,3.2,4.4,4.8,4.9,4.9,5.3
"PE","Poção","Pública",2.9,3.3,3.3,4.4,4.8,4.9,4.9,5.3
"PE","Pombos","Estadual",3.2,3.6,-,-,-,-,-,-
"PE","Pombos","Municipal",2.8,3.1,3.7,3.5,3.9,3.9,4.2,5.0
"PE","Pombos","Pública",2.8,3.1,3.7,3.5,3.9,3.9,4.2,5.0
"PE","Primavera","Municipal",2.7,3.2,3.3,3.3,4.1,4.8,3.9,4.5
"PE","Primavera","Pública",2.7,3.2,3.3,3.3,4.1,4.8,3.9,4.5
"PE","Quipapá","Municipal",2.8,3.2,3.5,3.5,3.9,4.7,4.7,4.9
"PE","Quipapá","Pública",2.8,3.2,3.5,3.5,3.9,4.7,4.7,4.9
"PE","Quixaba","Estadual",-,6.6,-,-,-,-,-,-
"PE","Quixaba","Municipal",3.3,4.5,4.0,5.7,6.2,5.8,5.9,6.2
"PE","Quixaba","Pública",3.4,5.3,4.1,5.9,6.4,5.9,6.0,6.2
"PE","Recife","Estadual",3.5,3.8,4.2,4.5,4.6,5.3,5.9,5.8
"PE","Recife","Municipal",3.2,3.8,4.1,4.1,4.2,4.6,5.0,5.2
"PE","Recife","Pública",3.3,3.8,4.1,4.1,4.3,4.6,5.0,5.2
"PE","Riacho das Almas","Municipal",2.6,3.2,4.2,3.9,4.0,4.5,4.5,4.7
"PE","Riacho das Almas","Pública",2.6,3.2,4.2,3.9,4.0,4.5,4.5,4.7
"PE","Ribeirão","Estadual",-,4.1,-,-,-,-,-,-
"PE","Ribeirão","Municipal",3.4,2.7,3.2,3.7,4.2,4.5,4.4,4.2
"PE","Ribeirão","Pública",3.4,2.7,3.2,3.7,4.1,4.5,4.4,4.2
"PE","Rio Formoso","Estadual",3.0,3.8,-,-,-,-,-,-
"PE","Rio Formoso","Municipal",3.4,3.7,3.4,4.7,4.5,4.1,3.9,5.1
"PE","Rio Formoso","Pública",3.4,3.7,3.4,4.7,4.5,4.1,3.9,5.1
"PE","Sairé","Estadual",3.2,3.8,-,-,-,-,-,-
"PE","Sairé","Municipal",2.9,3.5,3.4,4.7,3.9,4.5,5.1,5.7
"PE","Sairé","Pública",3.0,3.5,3.4,4.7,3.9,4.5,5.1,5.7
"PE","Salgadinho","Municipal",2.4,3.1,3.7,3.5,5.0,4.6,5.2,5.6
"PE","Salgadinho","Pública",2.4,3.1,3.7,3.5,5.0,4.6,5.2,5.6
"PE","Salgueiro","Estadual",-,2.9,3.9,4.1,-,-,-,-
"PE","Salgueiro","Municipal",-,3.8,4.1,4.5,4.9,4.9,5.3,5.8
"PE","Salgueiro","Pública",-,3.6,4.0,4.5,4.9,4.9,5.3,5.7
"PE","Saloá","Estadual",-,2.8,-,-,-,-,-,-
"PE","Saloá","Municipal",2.8,3.0,3.6,4.0,3.8,4.0,5.6,5.9
"PE","Saloá","Pública",2.8,2.9,3.6,4.0,3.8,4.0,5.6,5.9
"PE","Sanharó","Municipal",2.7,3.1,3.4,4.0,3.7,4.0,5.0,5.1
"PE","Sanharó","Pública",2.7,3.1,3.4,4.0,3.7,4.0,5.0,5.1
"PE","Santa Cruz","Municipal",2.9,2.9,3.3,3.3,4.0,4.6,4.9,5.3
"PE","Santa Cruz","Pública",2.9,2.9,3.3,3.3,4.0,4.6,4.9,5.3
"PE","Santa Cruz da Baixa Verde","Estadual",3.1,3.8,4.8,5.6,-,-,-,-
"PE","Santa Cruz da Baixa Verde","Municipal",2.8,3.6,4.0,4.4,4.9,5.4,4.9,5.7
"PE","Santa Cruz da Baixa Verde","Pública",2.8,3.7,4.3,4.8,4.9,5.4,4.9,5.7
"PE","Santa Cruz do Capibaribe","Estadual",3.5,3.5,4.2,4.4,4.0,4.8,-,-
"PE","Santa Cruz do Capibaribe","Municipal",3.8,3.8,4.2,4.5,4.7,5.0,5.3,5.2
"PE","Santa Cruz do Capibaribe","Pública",3.8,3.8,4.2,4.5,4.6,5.0,5.3,5.2
"PE","Santa Filomena","Municipal",2.9,2.6,3.1,4.4,4.1,5.2,4.7,5.4
"PE","Santa Filomena","Pública",2.9,2.6,3.1,4.4,4.1,5.2,4.7,5.4
"PE","Santa Maria da Boa Vista","Estadual",4.0,2.7,4.8,4.1,4.3,5.0,-,-
"PE","Santa Maria da Boa Vista","Municipal",2.1,2.4,3.6,3.4,3.0,3.6,3.9,4.3
"PE","Santa Maria da Boa Vista","Pública",2.2,2.5,3.7,3.5,3.3,3.9,3.9,4.3
"PE","Santa Maria do Cambucá","Estadual",2.9,3.9,4.0,-,-,-,-,-
"PE","Santa Maria do Cambucá","Municipal",2.9,2.8,3.7,4.3,4.1,5.0,5.2,5.1
"PE","Santa Maria do Cambucá","Pública",2.8,2.9,3.7,4.3,4.1,5.0,5.2,5.1
"PE","Santa Terezinha","Estadual",-,3.4,5.0,4.6,-,-,-,-
"PE","Santa Terezinha","Municipal",2.7,3.3,3.7,4.0,4.4,5.0,4.8,5.1
"PE","Santa Terezinha","Pública",2.8,3.3,3.9,4.1,4.4,5.0,4.8,5.1
"PE","São Benedito do Sul","Municipal",2.5,2.8,2.9,4.1,3.9,4.3,4.4,4.3
"PE","São Benedito do Sul","Pública",2.5,2.8,2.9,4.1,3.9,4.3,4.4,4.3
"PE","São Bento do Una","Estadual",3.1,4.2,4.6,5.6,-,-,-,-
"PE","São Bento do Una","Municipal",2.5,3.0,3.3,3.6,4.0,4.9,5.6,5.6
"PE","São Bento do Una","Pública",2.6,3.3,3.6,3.8,4.0,4.9,5.6,5.6
"PE","São Caitano","Estadual",3.5,3.3,1.5,3.8,3.4,-,-,-
"PE","São Caitano","Municipal",2.5,3.1,3.5,4.4,4.5,4.7,4.8,4.8
"PE","São Caitano","Pública",2.8,3.2,3.4,4.3,4.3,4.7,4.8,4.8
"PE","São João","Municipal",2.3,2.7,3.3,4.4,4.5,5.5,5.1,5.2
"PE","São João","Pública",2.3,2.7,3.3,4.4,4.5,5.5,5.1,5.2
"PE","São Joaquim do Monte","Estadual",-,3.2,-,-,-,-,-,-
"PE","São Joaquim do Monte","Municipal",2.9,3.3,3.6,4.1,4.4,4.8,4.5,5.4
"PE","São Joaquim do Monte","Pública",3.0,3.2,3.6,4.1,4.4,4.8,4.5,5.4
"PE","São José da Coroa Grande","Estadual",3.1,3.4,3.4,2.8,-,-,-,-
"PE","São José da Coroa Grande","Municipal",2.9,3.3,2.8,3.3,3.4,3.8,4.2,4.2
"PE","São José da Coroa Grande","Pública",2.9,3.3,2.9,3.2,3.4,3.8,4.2,4.2
"PE","São José do Belmonte","Estadual",-,3.5,-,-,-,-,-,-
"PE","São José do Belmonte","Municipal",3.2,3.4,3.5,3.8,4.4,4.9,5.3,5.3
"PE","São José do Belmonte","Pública",3.2,3.4,3.5,3.8,4.4,4.9,5.3,5.3
"PE","São José do Egito","Estadual",3.4,3.2,4.5,4.7,5.5,6.9,-,-
"PE","São José do Egito","Municipal",3.4,4.0,4.2,4.6,5.3,5.6,5.8,5.9
"PE","São José do Egito","Pública",3.3,3.9,4.3,4.6,5.4,5.7,5.8,5.9
"PE","São Lourenço da Mata","Estadual",3.4,3.4,4.2,4.0,4.2,-,-,-
"PE","São Lourenço da Mata","Municipal",2.8,3.0,3.5,3.6,3.9,4.0,4.2,4.6
"PE","São Lourenço da Mata","Pública",2.9,3.0,3.6,3.7,3.9,4.0,4.2,4.6
"PE","São Vicente Férrer","Estadual",3.1,2.2,3.3,3.4,4.3,-,-,-
"PE","São Vicente Férrer","Municipal",3.1,2.7,2.8,3.3,3.4,4.1,4.4,4.1
"PE","São Vicente Férrer","Pública",3.1,2.9,2.9,3.3,3.4,4.1,4.4,4.1
"PE","Serra Talhada","Estadual",3.3,3.6,4.4,4.7,4.6,5.4,-,-
"PE","Serra Talhada","Municipal",2.9,3.1,3.3,4.0,4.0,4.7,5.1,5.7
"PE","Serra Talhada","Pública",3.1,3.3,3.7,4.2,4.3,4.9,5.1,5.7
"PE","Serrita","Municipal",2.6,2.9,3.7,3.5,3.8,4.4,5.1,5.1
"PE","Serrita","Pública",2.6,2.9,3.7,3.5,3.8,4.4,5.1,5.1
"PE","Sertânia","Estadual",-,3.2,3.6,4.5,5.3,-,-,-
"PE","Sertânia","Municipal",3.1,3.1,3.2,4.3,3.9,5.4,4.7,5.0
"PE","Sertânia","Pública",3.1,3.1,3.4,4.3,4.3,5.4,4.7,5.0
"PE","Sirinhaém","Municipal",2.7,2.6,3.2,3.3,3.4,4.1,4.4,4.6
"PE","Sirinhaém","Pública",2.7,2.8,3.2,3.3,3.4,4.1,4.4,4.6
"PE","Moreilândia","Estadual",-,4.5,5.5,-,-,-,-,-
"PE","Moreilândia","Municipal",3.4,3.3,3.5,4.0,4.7,4.8,4.6,4.8
"PE","Moreilândia","Pública",3.5,3.5,4.2,4.0,4.7,4.8,4.6,4.8
"PE","Solidão","Municipal",2.3,4.0,3.3,4.1,4.8,5.7,5.7,6.2
"PE","Solidão","Pública",2.3,4.0,3.3,4.1,4.8,5.7,5.7,6.2
"PE","Surubim","Estadual",3.8,4.2,4.8,4.8,5.5,-,-,-
"PE","Surubim","Municipal",3.2,3.4,3.7,3.9,4.4,4.7,5.0,5.0
"PE","Surubim","Pública",3.3,3.5,3.9,3.9,4.3,4.7,5.0,5.0
"PE","Tabira","Estadual",3.1,3.8,4.8,4.6,5.3,-,-,-
"PE","Tabira","Municipal",3.1,3.4,4.0,4.0,5.0,5.2,5.5,6.0
"PE","Tabira","Pública",3.1,3.5,4.2,4.1,5.0,5.2,5.5,6.0
"PE","Tacaimbó","Estadual",3.0,3.3,-,-,-,-,-,-
"PE","Tacaimbó","Municipal",2.5,3.3,3.0,3.4,3.4,4.0,4.2,-
"PE","Tacaimbó","Pública",2.5,3.2,3.0,3.4,3.4,4.0,4.2,-
"PE","Tacaratu","Estadual",-,3.1,-,-,-,-,-,-
"PE","Tacaratu","Municipal",3.6,2.9,3.8,4.3,4.7,4.8,5.2,5.6
"PE","Tacaratu","Pública",3.5,3.1,3.8,4.2,4.6,4.7,5.2,5.5
"PE","Tamandaré","Municipal",3.2,3.7,3.3,3.4,4.1,4.3,4.7,5.3
"PE","Tamandaré","Pública",3.1,3.7,3.3,3.4,4.1,4.3,4.7,5.3
"PE","Taquaritinga do Norte","Estadual",3.5,3.6,3.8,4.5,-,-,-,-
"PE","Taquaritinga do Norte","Municipal",3.6,3.7,3.4,4.1,4.6,5.4,5.4,5.6
"PE","Taquaritinga do Norte","Pública",3.5,3.7,3.5,4.1,4.6,5.4,5.4,5.6
"PE","Terezinha","Municipal",2.4,3.1,3.7,3.9,4.2,5.5,5.4,5.4
"PE","Terezinha","Pública",2.4,3.1,3.7,3.9,4.2,5.5,5.4,5.4
"PE","Terra Nova","Municipal",3.2,3.4,3.6,4.6,4.8,4.9,5.5,5.3
"PE","Terra Nova","Pública",3.2,3.4,3.6,4.6,4.8,4.9,5.5,5.3
"PE","Timbaúba","Estadual",3.6,3.2,3.7,3.8,4.1,3.8,3.7,-
"PE","Timbaúba","Municipal",3.3,3.5,3.5,3.9,4.1,4.3,5.0,5.2
"PE","Timbaúba","Pública",3.4,3.4,3.6,3.8,4.1,4.3,5.0,5.2
"PE","Toritama","Estadual",2.9,3.3,3.4,-,-,-,-,-
"PE","Toritama","Municipal",2.4,2.5,2.9,3.6,3.5,3.8,4.4,4.3
"PE","Toritama","Pública",2.4,2.6,2.9,3.6,3.5,3.8,4.4,4.3
"PE","Tracunhaém","Estadual",3.7,3.0,2.6,-,-,-,-,-
"PE","Tracunhaém","Municipal",3.3,3.0,3.3,3.4,4.0,4.4,4.7,5.7
"PE","Tracunhaém","Pública",3.3,3.0,3.2,3.4,4.0,4.4,4.7,5.7
"PE","Trindade","Estadual",3.1,-,-,-,-,-,-,-
"PE","Trindade","Municipal",2.7,3.0,3.7,4.3,4.4,5.0,5.3,5.7
"PE","Trindade","Pública",2.7,3.0,3.7,4.3,4.4,5.0,5.3,5.7
"PE","Triunfo","Estadual",3.3,4.1,4.9,6.2,-,-,-,-
"PE","Triunfo","Municipal",3.4,4.2,3.6,4.7,5.9,5.9,6.2,6.3
"PE","Triunfo","Pública",3.3,4.2,4.0,5.4,5.9,5.9,6.2,6.3
"PE","Tupanatinga","Municipal",2.6,3.3,4.1,3.8,6.5,6.1,3.9,4.7
"PE","Tupanatinga","Pública",2.6,3.2,4.0,3.8,6.5,6.0,3.9,4.7
"PE","Tuparetama","Estadual",4.0,4.5,4.7,6.5,5.9,-,-,-
"PE","Tuparetama","Municipal",3.5,3.8,4.4,4.7,6.1,6.3,5.7,6.2
"PE","Tuparetama","Pública",3.5,4.0,4.5,5.5,5.9,6.3,5.7,6.2
"PE","Venturosa","Estadual",3.0,3.2,-,-,-,-,-,-
"PE","Venturosa","Municipal",2.5,2.7,3.4,4.2,4.5,5.0,4.7,5.6
"PE","Venturosa","Pública",2.6,2.8,3.4,4.2,4.5,5.0,4.7,5.6
"PE","Verdejante","Municipal",2.8,2.8,2.9,3.4,3.8,4.4,4.1,4.3
"PE","Verdejante","Pública",2.8,2.8,2.9,3.4,3.8,4.4,4.1,4.3
"PE","Vertente do Lério","Municipal",-,3.1,3.6,4.1,3.9,4.9,5.1,5.4
"PE","Vertente do Lério","Pública",-,3.1,3.6,4.1,3.9,4.9,5.1,5.4
"PE","Vertentes","Estadual",3.6,3.0,-,-,-,-,-,-
"PE","Vertentes","Municipal",2.4,2.6,3.3,3.9,4.0,4.2,4.4,4.6
"PE","Vertentes","Pública",2.6,2.8,3.3,3.9,4.0,4.2,4.4,4.6
"PE","Vicência","Estadual",-,3.1,4.2,3.7,3.2,-,-,-
"PE","Vicência","Municipal",2.4,2.9,3.0,3.2,3.3,4.0,4.5,4.9
"PE","Vicência","Pública",2.4,2.9,3.0,3.3,3.2,4.0,4.5,4.9
"PE","Vitória de Santo Antão","Estadual",2.7,2.9,3.4,3.3,-,-,-,-
"PE","Vitória de Santo Antão","Municipal",3.0,3.0,3.8,3.4,3.8,4.4,4.2,4.2
"PE","Vitória de Santo Antão","Pública",3.0,3.1,3.7,3.4,3.8,4.4,4.2,4.2
"PE","Xexéu","Municipal",2.6,2.5,3.1,3.3,4.1,4.5,4.8,5.0
"PE","Xexéu","Pública",2.6,2.5,3.1,3.3,4.1,4.5,4.8,5.0
"AL","Água Branca","Estadual",2.6,3.0,1.9,-,-,-,-,-
"AL","Água Branca","Municipal",2.3,2.9,3.2,3.0,3.8,3.9,4.7,4.9
"AL","Água Branca","Pública",2.4,2.8,3.1,3.0,3.8,3.9,4.7,4.9
"AL","Anadia","Estadual",2.9,4.4,5.0,-,-,-,-,-
"AL","Anadia","Municipal",2.3,2.6,3.1,3.5,2.7,3.8,4.2,5.7
"AL","Anadia","Pública",2.4,2.8,3.2,3.5,2.7,3.8,4.2,5.7
"AL","Arapiraca","Estadual",3.3,2.8,3.0,3.4,4.3,3.3,-,-
"AL","Arapiraca","Municipal",3.0,3.7,3.5,4.1,4.1,4.6,5.0,5.4
"AL","Arapiraca","Pública",3.0,3.7,3.5,4.1,4.1,4.6,5.0,5.4
"AL","Atalaia","Municipal",2.5,3.0,3.2,3.3,3.6,3.9,4.2,4.6
"AL","Atalaia","Pública",2.5,3.0,3.2,3.3,3.6,3.9,4.2,4.6
"AL","Barra de Santo Antônio","Estadual",2.4,-,3.0,3.3,-,-,-,-
"AL","Barra de Santo Antônio","Municipal",2.6,2.7,3.2,3.2,2.8,-,4.2,4.5
"AL","Barra de Santo Antônio","Pública",2.6,2.7,3.2,3.2,2.8,-,4.2,4.5
"AL","Barra de São Miguel","Estadual",-,-,4.7,-,-,-,-,-
"AL","Barra de São Miguel","Municipal",2.6,3.0,3.2,3.6,3.5,4.2,5.2,5.4
"AL","Barra de São Miguel","Pública",2.6,3.0,3.3,3.6,3.5,4.2,5.2,5.4
"AL","Batalha","Municipal",1.9,2.8,3.9,4.0,4.2,4.6,4.8,5.5
"AL","Batalha","Pública",1.9,2.8,3.9,4.0,4.2,4.6,4.8,5.5
"AL","Belém","Estadual",3.5,3.3,-,-,-,-,-,-
"AL","Belém","Municipal",-,2.8,2.6,3.5,3.7,4.1,5.8,5.5
"AL","Belém","Pública",3.2,2.9,2.6,3.5,3.7,4.1,5.8,5.5
"AL","Belo Monte","Municipal",-,2.6,4.2,3.4,3.2,4.5,3.8,5.8
"AL","Belo Monte","Pública",-,2.7,4.2,3.4,3.2,4.5,3.8,5.8
"AL","Boca da Mata","Estadual",-,2.7,-,-,-,-,-,-
"AL","Boca da Mata","Municipal",2.6,3.4,3.5,3.8,3.8,4.6,5.0,5.1
"AL","Boca da Mata","Pública",2.6,3.3,3.5,3.8,3.8,4.6,5.0,5.1
"AL","Branquinha","Estadual",2.6,3.5,2.2,-,-,-,-,-
"AL","Branquinha","Municipal",2.2,3.0,3.1,2.9,3.7,4.8,5.4,6.2
"AL","Branquinha","Pública",2.3,3.0,3.1,2.9,3.7,4.8,5.4,6.2
"AL","Cacimbinhas","Estadual",2.6,4.1,3.1,-,-,-,-,-
"AL","Cacimbinhas","Municipal",2.8,3.0,2.8,2.5,3.0,3.6,5.0,5.6
"AL","Cacimbinhas","Pública",2.8,3.2,2.9,2.5,3.0,3.6,5.0,5.6
"AL","Cajueiro","Municipal",2.3,2.6,3.1,3.2,3.4,4.1,4.6,4.9
"AL","Cajueiro","Pública",2.3,2.6,3.1,3.2,3.4,4.1,4.6,4.9
"AL","Campestre","Municipal",2.3,2.3,3.1,3.1,3.6,4.0,4.1,5.0
"AL","Campestre","Pública",2.3,2.3,3.1,3.1,3.6,4.0,4.1,5.0
"AL","Campo Alegre","Estadual",2.5,3.3,3.0,3.3,3.0,-,-,-
"AL","Campo Alegre","Municipal",2.3,3.2,4.0,4.4,5.0,6.0,6.2,7.0
"AL","Campo Alegre","Pública",2.4,3.3,3.9,4.3,4.8,6.0,6.2,7.0
"AL","Campo Grande","Municipal",1.8,1.8,3.5,2.8,3.4,3.6,4.0,4.6
"AL","Campo Grande","Pública",1.8,1.8,3.5,2.8,3.4,3.6,4.0,4.6
"AL","Canapi","Estadual",2.9,3.4,-,-,-,-,-,-
