sigla_partido,sigla_uf,ano,motivo
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,A PEDIDO DO ELEITOR
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RS,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,JUDICIAL
PV,PR,8201,JUDICIAL
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PV,PR,2021,CANCELAMENTO AUTOMÁTICO
PV,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,A PEDIDO DO ELEITOR
PATRIOTA,PA,2021,A PEDIDO DO ELEITOR
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,A PEDIDO DO ELEITOR
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,A PEDIDO DO ELEITOR
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PA,2021,A PEDIDO DO ELEITOR
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2209,JUDICIAL
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2021,A PEDIDO DO ELEITOR
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
PT,RN,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,A PEDIDO DO ELEITOR
CIDADANIA,RJ,2021,JUDICIAL
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,A PEDIDO DO ELEITOR
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,A PEDIDO DO ELEITOR
CIDADANIA,RJ,2021,A PEDIDO DO ELEITOR
CIDADANIA,RJ,2021,A PEDIDO DO ELEITOR
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,A PEDIDO DO ELEITOR
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,RJ,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,A PEDIDO DO ELEITOR
PROS,MG,2021,JUDICIAL
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PROS,MG,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,A PEDIDO DO ELEITOR
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,A PEDIDO DO ELEITOR
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PDT,TO,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
PATRIOTA,PR,2021,A PEDIDO DO ELEITOR
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,A PEDIDO DO ELEITOR
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,A PEDIDO DO ELEITOR
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,A PEDIDO DO ELEITOR
CIDADANIA,PA,2021,A PEDIDO DO ELEITOR
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,PA,2021,CANCELAMENTO AUTOMÁTICO
PTC,RJ,2021,A PEDIDO DO ELEITOR
PTC,RJ,2021,A PEDIDO DO ELEITOR
PTC,RJ,2021,A PEDIDO DO ELEITOR
PTC,RJ,2021,CANCELAMENTO AUTOMÁTICO
PTC,RJ,2021,CANCELAMENTO AUTOMÁTICO
PTC,RJ,2021,CANCELAMENTO AUTOMÁTICO
PTC,RJ,2021,CANCELAMENTO AUTOMÁTICO
PTC,RJ,2021,A PEDIDO DO ELEITOR
PTC,RJ,2021,A PEDIDO DO ELEITOR
PTC,RJ,2021,CANCELAMENTO AUTOMÁTICO
PP,PB,2021,CANCELAMENTO AUTOMÁTICO
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,CANCELAMENTO AUTOMÁTICO
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,CANCELAMENTO AUTOMÁTICO
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,A PEDIDO DO ELEITOR
PP,PB,2021,CANCELAMENTO AUTOMÁTICO
PP,PB,3016,JUDICIAL
DEM,TO,5200,JUDICIAL
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2099,JUDICIAL
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,A PEDIDO DO ELEITOR
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,A PEDIDO DO ELEITOR
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,A PEDIDO DO ELEITOR
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,A PEDIDO DO ELEITOR
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,A PEDIDO DO ELEITOR
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,A PEDIDO DO ELEITOR
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
DEM,TO,2021,CANCELAMENTO AUTOMÁTICO
PSC,MA,2021,A PEDIDO DO ELEITOR
PSC,MA,2021,A PEDIDO DO ELEITOR
PSC,MA,2021,CANCELAMENTO AUTOMÁTICO
PSC,MA,2021,A PEDIDO DO ELEITOR
PSC,MA,2021,A PEDIDO DO ELEITOR
PSC,MA,2021,A PEDIDO DO ELEITOR
PSC,MA,2021,CANCELAMENTO AUTOMÁTICO
PSC,MA,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,JUDICIAL
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,JUDICIAL
PODE,GO,2021,JUDICIAL
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,A PEDIDO DO ELEITOR
PODE,GO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,A PEDIDO DO ELEITOR
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,A PEDIDO DO ELEITOR
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,A PEDIDO DO ELEITOR
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
CIDADANIA,TO,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,A PEDIDO DO ELEITOR
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,A PEDIDO DO ELEITOR
PSOL,RJ,2021,A PEDIDO DO ELEITOR
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,A PEDIDO DO ELEITOR
PSOL,RJ,2021,A PEDIDO DO ELEITOR
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,A PEDIDO DO ELEITOR
PSOL,RJ,2021,CANCELAMENTO AUTOMÁTICO
PSOL,RJ,2021,A PEDIDO DO ELEITOR
