UF;MUNICIPIO;TIPO VEICULO;QUANTIDADE
RS;PONTE PRETA;AUTOMOVEL;683
RS;PONTE PRETA;BONDE;0
RS;PONTE PRETA;CAMINHAO;98
RS;PONTE PRETA;CAMINHAO TRATOR;14
RS;PONTE PRETA;CAMINHONETE;205
RS;PONTE PRETA;CAMIONETA;33
RS;PONTE PRETA;CHASSI PLATAF;0
RS;PONTE PRETA;CICLOMOTOR;1
RS;PONTE PRETA;MICRO-ONIBUS;12
RS;PONTE PRETA;MOTOCICLETA;304
RS;PONTE PRETA;MOTONETA;20
RS;PONTE PRETA;ONIBUS;11
RS;PONTE PRETA;QUADRICICLO;0
RS;PONTE PRETA;REBOQUE;18
RS;PONTE PRETA;SEMI-REBOQUE;10
RS;PONTE PRETA;SIDE-CAR;0
RS;PONTE PRETA;OUTROS;2
RS;PONTE PRETA;TRATOR ESTEI;0
RS;PONTE PRETA;TRATOR RODAS;1
RS;PONTE PRETA;TRICICLO;0
RS;PONTE PRETA;UTILITARIO;6
RS;PORTAO;AUTOMOVEL;18704
RS;PORTAO;BONDE;0
RS;PORTAO;CAMINHAO;2215
RS;PORTAO;CAMINHAO TRATOR;302
RS;PORTAO;CAMINHONETE;1994
RS;PORTAO;CAMIONETA;1145
RS;PORTAO;CHASSI PLATAF;1
RS;PORTAO;CICLOMOTOR;23
RS;PORTAO;MICRO-ONIBUS;119
RS;PORTAO;MOTOCICLETA;3038
RS;PORTAO;MOTONETA;489
RS;PORTAO;ONIBUS;156
RS;PORTAO;QUADRICICLO;0
RS;PORTAO;REBOQUE;1288
RS;PORTAO;SEMI-REBOQUE;326
RS;PORTAO;SIDE-CAR;4
RS;PORTAO;OUTROS;109
RS;PORTAO;TRATOR ESTEI;0
RS;PORTAO;TRATOR RODAS;46
RS;PORTAO;TRICICLO;2
RS;PORTAO;UTILITARIO;300
RS;PORTO ALEGRE;AUTOMOVEL;603294
RS;PORTO ALEGRE;BONDE;0
RS;PORTO ALEGRE;CAMINHAO;15564
RS;PORTO ALEGRE;CAMINHAO TRATOR;2461
RS;PORTO ALEGRE;CAMINHONETE;48603
RS;PORTO ALEGRE;CAMIONETA;56821
RS;PORTO ALEGRE;CHASSI PLATAF;22
RS;PORTO ALEGRE;CICLOMOTOR;644
RS;PORTO ALEGRE;MICRO-ONIBUS;2277
RS;PORTO ALEGRE;MOTOCICLETA;101856
RS;PORTO ALEGRE;MOTONETA;12653
RS;PORTO ALEGRE;ONIBUS;4928
RS;PORTO ALEGRE;QUADRICICLO;13
RS;PORTO ALEGRE;REBOQUE;19652
RS;PORTO ALEGRE;SEMI-REBOQUE;3102
RS;PORTO ALEGRE;SIDE-CAR;30
RS;PORTO ALEGRE;OUTROS;999
RS;PORTO ALEGRE;TRATOR ESTEI;4
RS;PORTO ALEGRE;TRATOR RODAS;1410
RS;PORTO ALEGRE;TRICICLO;154
RS;PORTO ALEGRE;UTILITARIO;21406
RS;PORTO LUCENA;AUTOMOVEL;1849
RS;PORTO LUCENA;BONDE;0
RS;PORTO LUCENA;CAMINHAO;124
RS;PORTO LUCENA;CAMINHAO TRATOR;30
RS;PORTO LUCENA;CAMINHONETE;329
RS;PORTO LUCENA;CAMIONETA;101
RS;PORTO LUCENA;CHASSI PLATAF;0
RS;PORTO LUCENA;CICLOMOTOR;0
RS;PORTO LUCENA;MICRO-ONIBUS;16
RS;PORTO LUCENA;MOTOCICLETA;659
RS;PORTO LUCENA;MOTONETA;55
RS;PORTO LUCENA;ONIBUS;21
RS;PORTO LUCENA;QUADRICICLO;0
RS;PORTO LUCENA;REBOQUE;61
RS;PORTO LUCENA;SEMI-REBOQUE;28
RS;PORTO LUCENA;SIDE-CAR;0
RS;PORTO LUCENA;OUTROS;10
RS;PORTO LUCENA;TRATOR ESTEI;0
RS;PORTO LUCENA;TRATOR RODAS;1
RS;PORTO LUCENA;TRICICLO;0
RS;PORTO LUCENA;UTILITARIO;16
RS;PORTO MAUA;AUTOMOVEL;850
RS;PORTO MAUA;BONDE;0
RS;PORTO MAUA;CAMINHAO;94
RS;PORTO MAUA;CAMINHAO TRATOR;13
RS;PORTO MAUA;CAMINHONETE;213
RS;PORTO MAUA;CAMIONETA;34
RS;PORTO MAUA;CHASSI PLATAF;0
RS;PORTO MAUA;CICLOMOTOR;0
RS;PORTO MAUA;MICRO-ONIBUS;6
RS;PORTO MAUA;MOTOCICLETA;308
RS;PORTO MAUA;MOTONETA;28
RS;PORTO MAUA;ONIBUS;12
RS;PORTO MAUA;QUADRICICLO;0
RS;PORTO MAUA;REBOQUE;45
RS;PORTO MAUA;SEMI-REBOQUE;19
RS;PORTO MAUA;SIDE-CAR;0
RS;PORTO MAUA;OUTROS;3
RS;PORTO MAUA;TRATOR ESTEI;0
RS;PORTO MAUA;TRATOR RODAS;0
RS;PORTO MAUA;TRICICLO;0
RS;PORTO MAUA;UTILITARIO;8
RS;PORTO VERA CRUZ;AUTOMOVEL;516
RS;PORTO VERA CRUZ;BONDE;0
RS;PORTO VERA CRUZ;CAMINHAO;24
RS;PORTO VERA CRUZ;CAMINHAO TRATOR;6
RS;PORTO VERA CRUZ;CAMINHONETE;137
RS;PORTO VERA CRUZ;CAMIONETA;25
RS;PORTO VERA CRUZ;CHASSI PLATAF;0
RS;PORTO VERA CRUZ;CICLOMOTOR;0
RS;PORTO VERA CRUZ;MICRO-ONIBUS;5
RS;PORTO VERA CRUZ;MOTOCICLETA;249
RS;PORTO VERA CRUZ;MOTONETA;10
RS;PORTO VERA CRUZ;ONIBUS;9
RS;PORTO VERA CRUZ;QUADRICICLO;0
RS;PORTO VERA CRUZ;REBOQUE;27
RS;PORTO VERA CRUZ;SEMI-REBOQUE;10
RS;PORTO VERA CRUZ;SIDE-CAR;0
RS;PORTO VERA CRUZ;OUTROS;2
RS;PORTO VERA CRUZ;TRATOR ESTEI;0
RS;PORTO VERA CRUZ;TRATOR RODAS;0
RS;PORTO VERA CRUZ;TRICICLO;0
RS;PORTO VERA CRUZ;UTILITARIO;7
RS;PORTO XAVIER;AUTOMOVEL;3928
RS;PORTO XAVIER;BONDE;0
RS;PORTO XAVIER;CAMINHAO;232
RS;PORTO XAVIER;CAMINHAO TRATOR;591
RS;PORTO XAVIER;CAMINHONETE;836
RS;PORTO XAVIER;CAMIONETA;186
RS;PORTO XAVIER;CHASSI PLATAF;0
RS;PORTO XAVIER;CICLOMOTOR;4
RS;PORTO XAVIER;MICRO-ONIBUS;35
RS;PORTO XAVIER;MOTOCICLETA;1242
RS;PORTO XAVIER;MOTONETA;233
RS;PORTO XAVIER;ONIBUS;64
RS;PORTO XAVIER;QUADRICICLO;0
RS;PORTO XAVIER;REBOQUE;139
RS;PORTO XAVIER;SEMI-REBOQUE;584
RS;PORTO XAVIER;SIDE-CAR;0
RS;PORTO XAVIER;OUTROS;7
RS;PORTO XAVIER;TRATOR ESTEI;0
RS;PORTO XAVIER;TRATOR RODAS;3
RS;PORTO XAVIER;TRICICLO;0
RS;PORTO XAVIER;UTILITARIO;67
RS;POUSO NOVO;AUTOMOVEL;708
RS;POUSO NOVO;BONDE;0
RS;POUSO NOVO;CAMINHAO;54
RS;POUSO NOVO;CAMINHAO TRATOR;38
RS;POUSO NOVO;CAMINHONETE;150
RS;POUSO NOVO;CAMIONETA;28
RS;POUSO NOVO;CHASSI PLATAF;0
RS;POUSO NOVO;CICLOMOTOR;0
RS;POUSO NOVO;MICRO-ONIBUS;9
RS;POUSO NOVO;MOTOCICLETA;177
RS;POUSO NOVO;MOTONETA;6
RS;POUSO NOVO;ONIBUS;10
RS;POUSO NOVO;QUADRICICLO;0
RS;POUSO NOVO;REBOQUE;16
RS;POUSO NOVO;SEMI-REBOQUE;42
RS;POUSO NOVO;SIDE-CAR;0
RS;POUSO NOVO;OUTROS;0
RS;POUSO NOVO;TRATOR ESTEI;0
RS;POUSO NOVO;TRATOR RODAS;13
RS;POUSO NOVO;TRICICLO;1
RS;POUSO NOVO;UTILITARIO;6
RS;PRESIDENTE LUCENA;AUTOMOVEL;1360
RS;PRESIDENTE LUCENA;BONDE;0
RS;PRESIDENTE LUCENA;CAMINHAO;222
RS;PRESIDENTE LUCENA;CAMINHAO TRATOR;12
RS;PRESIDENTE LUCENA;CAMINHONETE;213
RS;PRESIDENTE LUCENA;CAMIONETA;105
RS;PRESIDENTE LUCENA;CHASSI PLATAF;0
RS;PRESIDENTE LUCENA;CICLOMOTOR;0
RS;PRESIDENTE LUCENA;MICRO-ONIBUS;11
RS;PRESIDENTE LUCENA;MOTOCICLETA;313
RS;PRESIDENTE LUCENA;MOTONETA;34
RS;PRESIDENTE LUCENA;ONIBUS;20
RS;PRESIDENTE LUCENA;QUADRICICLO;0
RS;PRESIDENTE LUCENA;REBOQUE;82
RS;PRESIDENTE LUCENA;SEMI-REBOQUE;13
RS;PRESIDENTE LUCENA;SIDE-CAR;0
RS;PRESIDENTE LUCENA;OUTROS;7
RS;PRESIDENTE LUCENA;TRATOR ESTEI;0
RS;PRESIDENTE LUCENA;TRATOR RODAS;8
RS;PRESIDENTE LUCENA;TRICICLO;0
RS;PRESIDENTE LUCENA;UTILITARIO;21
RS;PROGRESSO;AUTOMOVEL;2263
RS;PROGRESSO;BONDE;0
RS;PROGRESSO;CAMINHAO;137
RS;PROGRESSO;CAMINHAO TRATOR;7
RS;PROGRESSO;CAMINHONETE;445
RS;PROGRESSO;CAMIONETA;96
RS;PROGRESSO;CHASSI PLATAF;0
RS;PROGRESSO;CICLOMOTOR;0
RS;PROGRESSO;MICRO-ONIBUS;25
RS;PROGRESSO;MOTOCICLETA;811
RS;PROGRESSO;MOTONETA;23
RS;PROGRESSO;ONIBUS;35
RS;PROGRESSO;QUADRICICLO;0
RS;PROGRESSO;REBOQUE;60
RS;PROGRESSO;SEMI-REBOQUE;3
RS;PROGRESSO;SIDE-CAR;0
RS;PROGRESSO;OUTROS;14
RS;PROGRESSO;TRATOR ESTEI;0
RS;PROGRESSO;TRATOR RODAS;16
RS;PROGRESSO;TRICICLO;0
RS;PROGRESSO;UTILITARIO;22
RS;PROTASIO ALVES;AUTOMOVEL;927
RS;PROTASIO ALVES;BONDE;0
RS;PROTASIO ALVES;CAMINHAO;57
RS;PROTASIO ALVES;CAMINHAO TRATOR;8
RS;PROTASIO ALVES;CAMINHONETE;230
RS;PROTASIO ALVES;CAMIONETA;50
RS;PROTASIO ALVES;CHASSI PLATAF;0
RS;PROTASIO ALVES;CICLOMOTOR;1
RS;PROTASIO ALVES;MICRO-ONIBUS;4
RS;PROTASIO ALVES;MOTOCICLETA;169
RS;PROTASIO ALVES;MOTONETA;14
RS;PROTASIO ALVES;ONIBUS;10
RS;PROTASIO ALVES;QUADRICICLO;0
RS;PROTASIO ALVES;REBOQUE;20
RS;PROTASIO ALVES;SEMI-REBOQUE;7
RS;PROTASIO ALVES;SIDE-CAR;0
RS;PROTASIO ALVES;OUTROS;3
RS;PROTASIO ALVES;TRATOR ESTEI;0
RS;PROTASIO ALVES;TRATOR RODAS;4
RS;PROTASIO ALVES;TRICICLO;0
RS;PROTASIO ALVES;UTILITARIO;10
RS;PUTINGA;AUTOMOVEL;1809
RS;PUTINGA;BONDE;0
RS;PUTINGA;CAMINHAO;153
RS;PUTINGA;CAMINHAO TRATOR;8
RS;PUTINGA;CAMINHONETE;345
RS;PUTINGA;CAMIONETA;72
RS;PUTINGA;CHASSI PLATAF;0
RS;PUTINGA;CICLOMOTOR;1
RS;PUTINGA;MICRO-ONIBUS;9
RS;PUTINGA;MOTOCICLETA;649
RS;PUTINGA;MOTONETA;37
RS;PUTINGA;ONIBUS;9
RS;PUTINGA;QUADRICICLO;0
RS;PUTINGA;REBOQUE;28
RS;PUTINGA;SEMI-REBOQUE;7
RS;PUTINGA;SIDE-CAR;0
RS;PUTINGA;OUTROS;4
RS;PUTINGA;TRATOR ESTEI;0
RS;PUTINGA;TRATOR RODAS;3
RS;PUTINGA;TRICICLO;0
RS;PUTINGA;UTILITARIO;14
RS;QUARAI;AUTOMOVEL;15882
RS;QUARAI;BONDE;0
RS;QUARAI;CAMINHAO;261
RS;QUARAI;CAMINHAO TRATOR;81
RS;QUARAI;CAMINHONETE;2588
RS;QUARAI;CAMIONETA;912
RS;QUARAI;CHASSI PLATAF;0
RS;QUARAI;CICLOMOTOR;18
RS;QUARAI;MICRO-ONIBUS;55
RS;QUARAI;MOTOCICLETA;3291
RS;QUARAI;MOTONETA;531
RS;QUARAI;ONIBUS;67
RS;QUARAI;QUADRICICLO;0
RS;QUARAI;REBOQUE;306
RS;QUARAI;SEMI-REBOQUE;119
RS;QUARAI;SIDE-CAR;0
RS;QUARAI;OUTROS;17
RS;QUARAI;TRATOR ESTEI;0
RS;QUARAI;TRATOR RODAS;8
RS;QUARAI;TRICICLO;6
RS;QUARAI;UTILITARIO;142
RS;QUATRO IRMAOS;AUTOMOVEL;589
RS;QUATRO IRMAOS;BONDE;0
RS;QUATRO IRMAOS;CAMINHAO;83
RS;QUATRO IRMAOS;CAMINHAO TRATOR;6
RS;QUATRO IRMAOS;CAMINHONETE;141
RS;QUATRO IRMAOS;CAMIONETA;35
RS;QUATRO IRMAOS;CHASSI PLATAF;0
RS;QUATRO IRMAOS;CICLOMOTOR;0
RS;QUATRO IRMAOS;MICRO-ONIBUS;11
RS;QUATRO IRMAOS;MOTOCICLETA;134
RS;QUATRO IRMAOS;MOTONETA;14
RS;QUATRO IRMAOS;ONIBUS;9
RS;QUATRO IRMAOS;QUADRICICLO;0
RS;QUATRO IRMAOS;REBOQUE;11
RS;QUATRO IRMAOS;SEMI-REBOQUE;8
RS;QUATRO IRMAOS;SIDE-CAR;0
RS;QUATRO IRMAOS;OUTROS;1
RS;QUATRO IRMAOS;TRATOR ESTEI;0
RS;QUATRO IRMAOS;TRATOR RODAS;0
RS;QUATRO IRMAOS;TRICICLO;0
RS;QUATRO IRMAOS;UTILITARIO;7
RS;QUEVEDOS;AUTOMOVEL;916
RS;QUEVEDOS;BONDE;0
RS;QUEVEDOS;CAMINHAO;82
RS;QUEVEDOS;CAMINHAO TRATOR;5
RS;QUEVEDOS;CAMINHONETE;298
RS;QUEVEDOS;CAMIONETA;34
RS;QUEVEDOS;CHASSI PLATAF;0
RS;QUEVEDOS;CICLOMOTOR;0
RS;QUEVEDOS;MICRO-ONIBUS;15
RS;QUEVEDOS;MOTOCICLETA;412
RS;QUEVEDOS;MOTONETA;14
RS;QUEVEDOS;ONIBUS;14
RS;QUEVEDOS;QUADRICICLO;0
RS;QUEVEDOS;REBOQUE;33
RS;QUEVEDOS;SEMI-REBOQUE;5
RS;QUEVEDOS;SIDE-CAR;0
RS;QUEVEDOS;OUTROS;3
RS;QUEVEDOS;TRATOR ESTEI;0
RS;QUEVEDOS;TRATOR RODAS;1
RS;QUEVEDOS;TRICICLO;0
RS;QUEVEDOS;UTILITARIO;6
RS;QUINZE DE NOVEMBRO;AUTOMOVEL;1805
RS;QUINZE DE NOVEMBRO;BONDE;0
RS;QUINZE DE NOVEMBRO;CAMINHAO;293
RS;QUINZE DE NOVEMBRO;CAMINHAO TRATOR;24
RS;QUINZE DE NOVEMBRO;CAMINHONETE;511
RS;QUINZE DE NOVEMBRO;CAMIONETA;104
RS;QUINZE DE NOVEMBRO;CHASSI PLATAF;0
RS;QUINZE DE NOVEMBRO;CICLOMOTOR;0
RS;QUINZE DE NOVEMBRO;MICRO-ONIBUS;34
RS;QUINZE DE NOVEMBRO;MOTOCICLETA;343
RS;QUINZE DE NOVEMBRO;MOTONETA;27
RS;QUINZE DE NOVEMBRO;ONIBUS;37
RS;QUINZE DE NOVEMBRO;QUADRICICLO;0
RS;QUINZE DE NOVEMBRO;REBOQUE;75
RS;QUINZE DE NOVEMBRO;SEMI-REBOQUE;27
RS;QUINZE DE NOVEMBRO;SIDE-CAR;0
RS;QUINZE DE NOVEMBRO;OUTROS;9
RS;QUINZE DE NOVEMBRO;TRATOR ESTEI;0
RS;QUINZE DE NOVEMBRO;TRATOR RODAS;5
RS;QUINZE DE NOVEMBRO;TRICICLO;0
RS;QUINZE DE NOVEMBRO;UTILITARIO;16
RS;REDENTORA;AUTOMOVEL;1985
RS;REDENTORA;BONDE;0
RS;REDENTORA;CAMINHAO;165
RS;REDENTORA;CAMINHAO TRATOR;23
RS;REDENTORA;CAMINHONETE;349
RS;REDENTORA;CAMIONETA;71
RS;REDENTORA;CHASSI PLATAF;0
RS;REDENTORA;CICLOMOTOR;1
RS;REDENTORA;MICRO-ONIBUS;22
RS;REDENTORA;MOTOCICLETA;776
RS;REDENTORA;MOTONETA;50
RS;REDENTORA;ONIBUS;26
RS;REDENTORA;QUADRICICLO;0
RS;REDENTORA;REBOQUE;25
RS;REDENTORA;SEMI-REBOQUE;31
RS;REDENTORA;SIDE-CAR;1
RS;REDENTORA;OUTROS;3
RS;REDENTORA;TRATOR ESTEI;0
RS;REDENTORA;TRATOR RODAS;1
RS;REDENTORA;TRICICLO;0
RS;REDENTORA;UTILITARIO;10
RS;RELVADO;AUTOMOVEL;903
RS;RELVADO;BONDE;0
RS;RELVADO;CAMINHAO;73
RS;RELVADO;CAMINHAO TRATOR;2
RS;RELVADO;CAMINHONETE;171
RS;RELVADO;CAMIONETA;40
RS;RELVADO;CHASSI PLATAF;0
RS;RELVADO;CICLOMOTOR;1
RS;RELVADO;MICRO-ONIBUS;7
RS;RELVADO;MOTOCICLETA;252
RS;RELVADO;MOTONETA;31
RS;RELVADO;ONIBUS;10
RS;RELVADO;QUADRICICLO;0
RS;RELVADO;REBOQUE;18
RS;RELVADO;SEMI-REBOQUE;6
RS;RELVADO;SIDE-CAR;0
RS;RELVADO;OUTROS;5
RS;RELVADO;TRATOR ESTEI;0
RS;RELVADO;TRATOR RODAS;1
RS;RELVADO;TRICICLO;0
RS;RELVADO;UTILITARIO;15
RS;RESTINGA SECA;AUTOMOVEL;5851
RS;RESTINGA SECA;BONDE;0
RS;RESTINGA SECA;CAMINHAO;436
RS;RESTINGA SECA;CAMINHAO TRATOR;87
RS;RESTINGA SECA;CAMINHONETE;1150
RS;RESTINGA SECA;CAMIONETA;217
RS;RESTINGA SECA;CHASSI PLATAF;1
RS;RESTINGA SECA;CICLOMOTOR;6
RS;RESTINGA SECA;MICRO-ONIBUS;19
RS;RESTINGA SECA;MOTOCICLETA;1420
RS;RESTINGA SECA;MOTONETA;111
RS;RESTINGA SECA;ONIBUS;64
RS;RESTINGA SECA;QUADRICICLO;0
RS;RESTINGA SECA;REBOQUE;312
RS;RESTINGA SECA;SEMI-REBOQUE;105
RS;RESTINGA SECA;SIDE-CAR;0
RS;RESTINGA SECA;OUTROS;31
RS;RESTINGA SECA;TRATOR ESTEI;0
RS;RESTINGA SECA;TRATOR RODAS;10
RS;RESTINGA SECA;TRICICLO;1
RS;RESTINGA SECA;UTILITARIO;63
RS;RIO DOS INDIOS;AUTOMOVEL;857
RS;RIO DOS INDIOS;BONDE;0
RS;RIO DOS INDIOS;CAMINHAO;122
RS;RIO DOS INDIOS;CAMINHAO TRATOR;0
RS;RIO DOS INDIOS;CAMINHONETE;236
RS;RIO DOS INDIOS;CAMIONETA;25
RS;RIO DOS INDIOS;CHASSI PLATAF;0
RS;RIO DOS INDIOS;CICLOMOTOR;0
RS;RIO DOS INDIOS;MICRO-ONIBUS;8
RS;RIO DOS INDIOS;MOTOCICLETA;341
RS;RIO DOS INDIOS;MOTONETA;12
RS;RIO DOS INDIOS;ONIBUS;36
RS;RIO DOS INDIOS;QUADRICICLO;0
RS;RIO DOS INDIOS;REBOQUE;9
RS;RIO DOS INDIOS;SEMI-REBOQUE;0
RS;RIO DOS INDIOS;SIDE-CAR;0
RS;RIO DOS INDIOS;OUTROS;3
RS;RIO DOS INDIOS;TRATOR ESTEI;0
RS;RIO DOS INDIOS;TRATOR RODAS;0
RS;RIO DOS INDIOS;TRICICLO;0
RS;RIO DOS INDIOS;UTILITARIO;7
RS;RIO GRANDE;AUTOMOVEL;75837
RS;RIO GRANDE;BONDE;0
RS;RIO GRANDE;CAMINHAO;2477
RS;RIO GRANDE;CAMINHAO TRATOR;1413
RS;RIO GRANDE;CAMINHONETE;6929
RS;RIO GRANDE;CAMIONETA;4413
RS;RIO GRANDE;CHASSI PLATAF;3
RS;RIO GRANDE;CICLOMOTOR;315
RS;RIO GRANDE;MICRO-ONIBUS;263
RS;RIO GRANDE;MOTOCICLETA;29251
RS;RIO GRANDE;MOTONETA;5659
RS;RIO GRANDE;ONIBUS;795
RS;RIO GRANDE;QUADRICICLO;1
RS;RIO GRANDE;REBOQUE;4145
RS;RIO GRANDE;SEMI-REBOQUE;1925
RS;RIO GRANDE;SIDE-CAR;48
RS;RIO GRANDE;OUTROS;335
RS;RIO GRANDE;TRATOR ESTEI;3
RS;RIO GRANDE;TRATOR RODAS;184
RS;RIO GRANDE;TRICICLO;29
RS;RIO GRANDE;UTILITARIO;921
RS;RIO PARDO;AUTOMOVEL;12217
RS;RIO PARDO;BONDE;0
RS;RIO PARDO;CAMINHAO;602
RS;RIO PARDO;CAMINHAO TRATOR;89
RS;RIO PARDO;CAMINHONETE;1566
RS;RIO PARDO;CAMIONETA;663
RS;RIO PARDO;CHASSI PLATAF;0
RS;RIO PARDO;CICLOMOTOR;8
RS;RIO PARDO;MICRO-ONIBUS;83
RS;RIO PARDO;MOTOCICLETA;4193
RS;RIO PARDO;MOTONETA;568
RS;RIO PARDO;ONIBUS;129
RS;RIO PARDO;QUADRICICLO;0
RS;RIO PARDO;REBOQUE;544
RS;RIO PARDO;SEMI-REBOQUE;106
RS;RIO PARDO;SIDE-CAR;1
RS;RIO PARDO;OUTROS;38
RS;RIO PARDO;TRATOR ESTEI;0
RS;RIO PARDO;TRATOR RODAS;62
RS;RIO PARDO;TRICICLO;2
RS;RIO PARDO;UTILITARIO;99
RS;RIOZINHO;AUTOMOVEL;1590
RS;RIOZINHO;BONDE;0
RS;RIOZINHO;CAMINHAO;59
RS;RIOZINHO;CAMINHAO TRATOR;1
RS;RIOZINHO;CAMINHONETE;252
RS;RIOZINHO;CAMIONETA;116
RS;RIOZINHO;CHASSI PLATAF;0
RS;RIOZINHO;CICLOMOTOR;8
RS;RIOZINHO;MICRO-ONIBUS;16
RS;RIOZINHO;MOTOCICLETA;530
RS;RIOZINHO;MOTONETA;111
RS;RIOZINHO;ONIBUS;34
RS;RIOZINHO;QUADRICICLO;0
RS;RIOZINHO;REBOQUE;32
RS;RIOZINHO;SEMI-REBOQUE;2
RS;RIOZINHO;SIDE-CAR;0
RS;RIOZINHO;OUTROS;6
RS;RIOZINHO;TRATOR ESTEI;0
RS;RIOZINHO;TRATOR RODAS;1
RS;RIOZINHO;TRICICLO;0
RS;RIOZINHO;UTILITARIO;23
RS;ROCA SALES;AUTOMOVEL;3840
RS;ROCA SALES;BONDE;0
RS;ROCA SALES;CAMINHAO;200
RS;ROCA SALES;CAMINHAO TRATOR;66
RS;ROCA SALES;CAMINHONETE;478
RS;ROCA SALES;CAMIONETA;216
RS;ROCA SALES;CHASSI PLATAF;0
RS;ROCA SALES;CICLOMOTOR;7
RS;ROCA SALES;MICRO-ONIBUS;20
RS;ROCA SALES;MOTOCICLETA;1527
RS;ROCA SALES;MOTONETA;379
RS;ROCA SALES;ONIBUS;44
RS;ROCA SALES;QUADRICICLO;0
RS;ROCA SALES;REBOQUE;156
RS;ROCA SALES;SEMI-REBOQUE;64
RS;ROCA SALES;SIDE-CAR;0
RS;ROCA SALES;OUTROS;18
RS;ROCA SALES;TRATOR ESTEI;0
RS;ROCA SALES;TRATOR RODAS;21
RS;ROCA SALES;TRICICLO;1
RS;ROCA SALES;UTILITARIO;67
RS;RODEIO BONITO;AUTOMOVEL;3132
RS;RODEIO BONITO;BONDE;0
RS;RODEIO BONITO;CAMINHAO;257
RS;RODEIO BONITO;CAMINHAO TRATOR;101
RS;RODEIO BONITO;CAMINHONETE;628
RS;RODEIO BONITO;CAMIONETA;172
RS;RODEIO BONITO;CHASSI PLATAF;0
RS;RODEIO BONITO;CICLOMOTOR;1
RS;RODEIO BONITO;MICRO-ONIBUS;16
RS;RODEIO BONITO;MOTOCICLETA;891
RS;RODEIO BONITO;MOTONETA;140
RS;RODEIO BONITO;ONIBUS;42
RS;RODEIO BONITO;QUADRICICLO;0
RS;RODEIO BONITO;REBOQUE;93
RS;RODEIO BONITO;SEMI-REBOQUE;140
RS;RODEIO BONITO;SIDE-CAR;2
RS;RODEIO BONITO;OUTROS;7
RS;RODEIO BONITO;TRATOR ESTEI;0
RS;RODEIO BONITO;TRATOR RODAS;0
RS;RODEIO BONITO;TRICICLO;0
RS;RODEIO BONITO;UTILITARIO;115
RS;ROLADOR;AUTOMOVEL;795
RS;ROLADOR;BONDE;0
RS;ROLADOR;CAMINHAO;98
RS;ROLADOR;CAMINHAO TRATOR;21
RS;ROLADOR;CAMINHONETE;227
RS;ROLADOR;CAMIONETA;32
RS;ROLADOR;CHASSI PLATAF;0
RS;ROLADOR;CICLOMOTOR;0
RS;ROLADOR;MICRO-ONIBUS;9
RS;ROLADOR;MOTOCICLETA;373
RS;ROLADOR;MOTONETA;9
RS;ROLADOR;ONIBUS;6
RS;ROLADOR;QUADRICICLO;0
RS;ROLADOR;REBOQUE;29
RS;ROLADOR;SEMI-REBOQUE;22
RS;ROLADOR;SIDE-CAR;0
RS;ROLADOR;OUTROS;1
RS;ROLADOR;TRATOR ESTEI;0
RS;ROLADOR;TRATOR RODAS;0
RS;ROLADOR;TRICICLO;0
RS;ROLADOR;UTILITARIO;9
RS;ROLANTE;AUTOMOVEL;8242
RS;ROLANTE;BONDE;0
RS;ROLANTE;CAMINHAO;354
RS;ROLANTE;CAMINHAO TRATOR;21
RS;ROLANTE;CAMINHONETE;1134
RS;ROLANTE;CAMIONETA;523
RS;ROLANTE;CHASSI PLATAF;0
RS;ROLANTE;CICLOMOTOR;65
RS;ROLANTE;MICRO-ONIBUS;31
RS;ROLANTE;MOTOCICLETA;3294
RS;ROLANTE;MOTONETA;521
RS;ROLANTE;ONIBUS;102
RS;ROLANTE;QUADRICICLO;0
RS;ROLANTE;REBOQUE;364
RS;ROLANTE;SEMI-REBOQUE;22
RS;ROLANTE;SIDE-CAR;0
RS;ROLANTE;OUTROS;35
RS;ROLANTE;TRATOR ESTEI;0
RS;ROLANTE;TRATOR RODAS;11
RS;ROLANTE;TRICICLO;3
RS;ROLANTE;UTILITARIO;188
RS;RONDA ALTA;AUTOMOVEL;3967
RS;RONDA ALTA;BONDE;0
RS;RONDA ALTA;CAMINHAO;411
RS;RONDA ALTA;CAMINHAO TRATOR;128
RS;RONDA ALTA;CAMINHONETE;964
RS;RONDA ALTA;CAMIONETA;210
RS;RONDA ALTA;CHASSI PLATAF;0
RS;RONDA ALTA;CICLOMOTOR;0
RS;RONDA ALTA;MICRO-ONIBUS;23
RS;RONDA ALTA;MOTOCICLETA;622
RS;RONDA ALTA;MOTONETA;75
RS;RONDA ALTA;ONIBUS;40
RS;RONDA ALTA;QUADRICICLO;0
RS;RONDA ALTA;REBOQUE;118
RS;RONDA ALTA;SEMI-REBOQUE;169
RS;RONDA ALTA;SIDE-CAR;0
RS;RONDA ALTA;OUTROS;7
RS;RONDA ALTA;TRATOR ESTEI;0
RS;RONDA ALTA;TRATOR RODAS;0
RS;RONDA ALTA;TRICICLO;0
RS;RONDA ALTA;UTILITARIO;105
RS;RONDINHA;AUTOMOVEL;2155
RS;RONDINHA;BONDE;0
RS;RONDINHA;CAMINHAO;228
RS;RONDINHA;CAMINHAO TRATOR;26
RS;RONDINHA;CAMINHONETE;481
RS;RONDINHA;CAMIONETA;113
RS;RONDINHA;CHASSI PLATAF;0
RS;RONDINHA;CICLOMOTOR;0
RS;RONDINHA;MICRO-ONIBUS;14
